User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
satejss,SET 01 - 48th day of nationwide lockdown 3 to coronavirus pandemic at Malad to Borivali in Mumbai on 11/05/2020. . @satejss . #satejshinde #midday #middayonline #twitterphoto #lockdown3 #48thday #COVID19 #kandivali #mask #borivali #malad,2020-05-12 17:41:38+00:00,0,1,#satejshinde #midday #middayonline #twitterphoto #lockdown3 #48thday #COVID19 #kandivali #mask #borivali #malad,Mumbai,SET 01 48th day of nationwide lockdown 3 to coronavirus pandemic at Malad to Borivali in Mumbai on 11 05 2020 satejshinde midday middayonline twitterphoto lockdown3 48thday COVID19 kandivali mask borivali malad,Neutral
sadiyakhan01,Today our PM @narendramodi has announced the special economic package to promote self-sufficiency. The valuation of the package is ₹ 20 lakh crore which will be 10 percent of national GDP. Here is the global coronavirus stimulus packages. #covid19 #InThisTogether #Narendermodi,2020-05-12 17:14:26+00:00,0,0,#covid19 #InThisTogether #Narendermodi,Mumbai,Today our PM has announced the special economic package to promote self sufficiency The valuation of the package is 20 lakh crore which will be 10 percent of national GDP Here is the global coronavirus stimulus packages covid19 InThisTogether Narendermodi,Positive
kamleshsutar,#coronavirus #Maharashtra #updates ◆ New #COVID19 cases in last 24 hours 1026 ◆ Total cases 24427 ◆ Deaths in last 24 hrs 53 (Tot 921) #Mumbai ◆ New cases in last 24 hrs 426 ◆ Total cases 14947 ◆ Deaths in last 24 hrs 28 (Tot 556) 5125 dischargd til date #Covid_19,2020-05-12 17:04:44+00:00,4,21,#coronavirus #Maharashtra #updates #COVID19 #Mumbai #Covid_19,Mumbai,coronavirus Maharashtra updates New COVID19 cases in last 24 hours 1026 Total cases 24427 Deaths in last 24 hrs 53 Tot 921 Mumbai New cases in last 24 hrs 426 Total cases 14947 Deaths in last 24 hrs 28 Tot 556 5125 dischargd til date Covid 19,Positive
lamhitaalalwani,Life has just become “durr raho mujhse “ forever #COVID19,2020-05-12 16:57:44+00:00,0,0,#COVID19,Mumbai,Life has just become durr raho mujhse forever COVID19,Neutral
sirajnoorani,"136 new #coronavirus cases reported in #Pune, district's tally rises to 3,105, reports PTI quoting officials #COVID19 #CoronavirusOutbreak #CautionYesPanicNo",2020-05-12 15:58:50+00:00,1,1,#coronavirus #Pune #COVID19 #CoronavirusOutbreak #CautionYesPanicNo,Mumbai,136 new coronavirus cases reported in Pune district s tally rises to 3 105 reports PTI quoting officials COVID19 CoronavirusOutbreak CautionYesPanicNo,Positive
sirajnoorani,"201 more #COVID19 cases &amp; 4 deaths reported in #MadhyaPradesh today. Total number of cases in the state is at 3986, including 1901 active cases, 1860 recovered, &amp; 225 deaths: State Health Department",2020-05-12 15:56:21+00:00,0,1,#COVID19 #MadhyaPradesh,Mumbai,201 more COVID19 cases amp 4 deaths reported in MadhyaPradesh today Total number of cases in the state is at 3986 including 1901 active cases 1860 recovered amp 225 deaths State Health Department,Positive
sirajnoorani,"1026 more #COVID19 cases &amp; 53 deaths reported in #Maharashtra today. Total number of cases in the state is now at 24427, including 921 deaths: State Health Department",2020-05-12 15:56:02+00:00,0,1,#COVID19 #Maharashtra,Mumbai,1026 more COVID19 cases amp 53 deaths reported in Maharashtra today Total number of cases in the state is now at 24427 including 921 deaths State Health Department,Positive
sirajnoorani,"426 new positive cases & 28 deaths reported in #Mumbai today, total positive cases here rises to 14781, death toll rises to 556. A total of 203 people were discharged from hospitals today, 3313 people have been discharged till date: Municipal Corporation Greater Mumbai #COVID19 ",2020-05-12 15:55:54+00:00,0,1,#Mumbai #COVID19,Mumbai,426 new positive cases 28 deaths reported in Mumbai today total positive cases here rises to 14781 death toll rises to 556 A total of 203 people were discharged from hospitals today 3313 people have been discharged till date Municipal Corporation Greater Mumbai COVID19,Positive
sirajnoorani,"In and around area of C-105, Hari Nagar has been de-contained today. A total of 20 areas in the national capital have been de-contained till date. No new addition in the containment zones today. #COVID19 ",2020-05-12 15:55:06+00:00,0,1,#COVID19,Mumbai,In and around area of C 105 Hari Nagar has been de contained today A total of 20 areas in the national capital have been de contained till date No new addition in the containment zones today COVID19,Negative
sirajnoorani,"46 more #COVID19 cases &amp; 1 death reported today in #Dharavi area of Mumbai. Total number of cases in the area now at 962, including 31 deaths: Brihanmumbai Municipal Corporation (#BMC) #Maharashtra",2020-05-12 15:53:16+00:00,0,1,#COVID19 #Dharavi #BMC #Maharashtra,Mumbai,46 more COVID19 cases amp 1 death reported today in Dharavi area of Mumbai Total number of cases in the area now at 962 including 31 deaths Brihanmumbai Municipal Corporation BMC Maharashtra,Positive
sirajnoorani,#WestBengal: 110 new cases of #COVID19 and 8 deaths have been reported in the state today. Total active positive cases stand at 1363: West Bengal Home Secretary Alapan Bandyopadhyay,2020-05-12 15:52:52+00:00,0,1,#WestBengal #COVID19,Mumbai,WestBengal 110 new cases of COVID19 and 8 deaths have been reported in the state today Total active positive cases stand at 1363 West Bengal Home Secretary Alapan Bandyopadhyay,Positive
sirajnoorani,1 new positive case of #COVID19 has been reported today from Nainital. Total positive cases rise to 69 in the state: #Uttarakhand Health Department,2020-05-12 15:52:34+00:00,0,1,#COVID19 #Uttarakhand,Mumbai,1 new positive case of COVID19 has been reported today from Nainital Total positive cases rise to 69 in the state Uttarakhand Health Department,Positive
sirajnoorani,"6 more #COVID19 cases &amp; 1 more death reported in Gautam Buddha Nagar. The total number of cases in the district is now at 230, including 141 discharged, 86 active patients &amp; 3 deaths. #Noida",2020-05-12 15:52:15+00:00,0,1,#COVID19 #Noida,Mumbai,6 more COVID19 cases amp 1 more death reported in Gautam Buddha Nagar The total number of cases in the district is now at 230 including 141 discharged 86 active patients amp 3 deaths Noida,Positive
sirajnoorani,"The total number of #COVID19 cases reaches 1914 in #Punjab, with 37 more people testing positive today. Number of active cases &amp; fatalities due to the infection stands at 1711 &amp; 32, respectively: Punjab Health Department",2020-05-12 15:52:02+00:00,0,1,#COVID19 #Punjab,Mumbai,The total number of COVID19 cases reaches 1914 in Punjab with 37 more people testing positive today Number of active cases amp fatalities due to the infection stands at 1711 amp 32 respectively Punjab Health Department,Positive
sirajnoorani,NHRC India has issued notices to Delhi Chief Secretary and Union Home Secretary after taking suo motu cognizance of a complaint alleging negligence in the treatment of a Delhi Police Constable who died due to #COVID19. They have been asked to submit a report within four weeks.,2020-05-12 15:51:41+00:00,0,0,#COVID19,Mumbai,NHRC India has issued notices to Delhi Chief Secretary and Union Home Secretary after taking suo motu cognizance of a complaint alleging negligence in the treatment of a Delhi Police Constable who died due to COVID19 They have been asked to submit a report within four weeks,Negative
sirajnoorani,"6 new positive cases of #COVID19 have been reported in the state today. Total number of positive cases rise to 65 including 24 active, 35 recovered and 2 deaths: Himachal #PradeshHealth Department",2020-05-12 15:51:28+00:00,0,1,#COVID19 #PradeshHealth,Mumbai,6 new positive cases of COVID19 have been reported in the state today Total number of positive cases rise to 65 including 24 active 35 recovered and 2 deaths Himachal PradeshHealth Department,Positive
sirajnoorani,"55 more #COVID19 cases reported in #JammuandKashmir - 13 from Jammu division &amp; 42 from Kashmir division. Total number of cases in the Union Territory is now at 934, including 469 active cases, 455 recovered &amp; 10 deaths: J&amp;K Government",2020-05-12 15:51:04+00:00,0,1,#COVID19 #JammuandKashmir,Mumbai,55 more COVID19 cases reported in JammuandKashmir 13 from Jammu division amp 42 from Kashmir division Total number of cases in the Union Territory is now at 934 including 469 active cases 455 recovered amp 10 deaths J amp K Government,Positive
sirajnoorani,"110 #COVID19 cases confirmed in #WestBengal today. The total number of cases in the state is now at 2173, including 1363 active cases and 126 deaths. 72 deaths also occurred due to comorbidity: State health Department",2020-05-12 15:50:00+00:00,0,1,#COVID19 #WestBengal,Mumbai,110 COVID19 cases confirmed in WestBengal today The total number of cases in the state is now at 2173 including 1363 active cases and 126 deaths 72 deaths also occurred due to comorbidity State health Department,Positive
sirajnoorani,7 more #COVID19 cases reported in #Jharkhand today - 6 from Hazaribagh and 1 from Ranchi. The total number of positive cases in the state rises to 172: Jharkhand Health Secretary Nitin Madan Kulkarni,2020-05-12 15:49:30+00:00,1,1,#COVID19 #Jharkhand,Mumbai,7 more COVID19 cases reported in Jharkhand today 6 from Hazaribagh and 1 from Ranchi The total number of positive cases in the state rises to 172 Jharkhand Health Secretary Nitin Madan Kulkarni,Positive
sirajnoorani,"In the last 24 hours, 362 new cases of #COVID19 have been reported in Gujarat. The total number of cases stands at 8904 now, including 3246 cured/discharged and 537 deaths: #Gujarat Health Department",2020-05-12 15:49:10+00:00,0,1,#COVID19 #Gujarat,Mumbai,In the last 24 hours 362 new cases of COVID19 have been reported in Gujarat The total number of cases stands at 8904 now including 3246 cured discharged and 537 deaths Gujarat Health Department,Positive
sirajnoorani,"Operation of restaurants, café, food outlets, tea shops is permitted, only for home delivery and take away services: #Meghalaya Police #COVID19 ",2020-05-12 15:48:49+00:00,0,1,#Meghalaya #COVID19,Mumbai,Operation of restaurants caf food outlets tea shops is permitted only for home delivery and take away services Meghalaya Police COVID19,Neutral
sirajnoorani,"46 more #COVID19 cases and 1 death reported on Tuesday in #Dharavi area of #Mumbai. Total number of cases in the area now at 962, including 31 deaths, reports ANI quoting #BMC #Maharashtra #CoronavirusOutbreak",2020-05-12 15:45:38+00:00,0,1,#COVID19 #Dharavi #Mumbai #BMC #Maharashtra #CoronavirusOutbreak,Mumbai,46 more COVID19 cases and 1 death reported on Tuesday in Dharavi area of Mumbai Total number of cases in the area now at 962 including 31 deaths reports ANI quoting BMC Maharashtra CoronavirusOutbreak,Positive
NirajGala2,What's Your Question? #lockdown #lockdownlife #quarantineandchill #quarantinelife #covid19 #coronavirus #mumbai #gujaratichokro #humor #business #localbusiness #smallbusiness #localvocal #lockdown3 #lifestyle… https://www.instagram.com/p/CAF7GsFH9mG/?igshid=58t10exjccbl,2020-05-12 15:18:11+00:00,0,0,#lockdown #lockdownlife #quarantineandchill #quarantinelife #covid19 #coronavirus #mumbai #gujaratichokro #humor #business #localbusiness #smallbusiness #localvocal #lockdown3 #lifestyle,Mumbai,What s Your Question lockdown lockdownlife quarantineandchill quarantinelife covid19 coronavirus mumbai gujaratichokro humor business localbusiness smallbusiness localvocal lockdown3 lifestyle,Neutral
SushilYadav73,"We appreciate Economic Package, it is one of the most needed step. Lockdown 4 is expected with new guidelines. #PMModi #pmmodiaddresstonation #COVID19 #CoronaVirus #TakeCare #StaySafe #StayHealthy #Health #HealthIsWealth #StayAtHome #PMO #PMIndia",2020-05-12 15:17:58+00:00,0,0,#PMModi #pmmodiaddresstonation #COVID19 #CoronaVirus #TakeCare #StaySafe #StayHealthy #Health #HealthIsWealth #StayAtHome #StayAtHome #PMO #PMIndia,Mumbai,We appreciate Economic Package it is one of the most needed step Lockdown 4 is expected with new guidelines PMModi pmmodiaddresstonation COVID19 CoronaVirus TakeCare StaySafe StayHealthy Health HealthIsWealth StayAtHome PMO PMIndia,Positive
MickyGupta84,"I strongly believe that Indians should now think of buying local, taking more local holidays, spend more on Indian products. And frankly discover and support home grown businesses, ideas and innovations. #BeVocalForLocal That will be key to economic recovery post #Covid19",2020-05-12 15:15:46+00:00,5,10,#BeVocalForLocal #Covid19,Mumbai,I strongly believe that Indians should now think of buying local taking more local holidays spend more on Indian products And frankly discover and support home grown businesses ideas and innovations BeVocalForLocal That will be key to economic recovery post Covid19,Positive
Sachins887999,#Lockdown4 will be start and details will be provided before 18 May 2020 by #PMModi #NarendraModi #Mitron #ModiMangalSandesh #COVID19 #Modi #Lockdown4 #Modi #day47oflockdown #Lockdown4,2020-05-12 15:04:42+00:00,1,1,#Lockdown4 #PMModi #NarendraModi #Mitron #ModiMangalSandesh #COVID19 #Modi #Lockdown4 #Modi #day47oflockdown #Lockdown4,Mumbai,Lockdown4 will be start and details will be provided before 18 May 2020 by PMModi NarendraModi Mitron ModiMangalSandesh COVID19 Modi Lockdown4 Modi day47oflockdown Lockdown4,Neutral
mayankbhagwat,#COVID19 #PMModi Will 20 lakh Cr Rs package revive economy?? @khareviews Sir,2020-05-12 15:04:13+00:00,0,0,#COVID19 #PMModi,Mumbai,COVID19 PMModi Will 20 lakh Cr Rs package revive economy Sir,Neutral
Sachins887999,#Lockdown4 will be start and details will be provided before 18 May 2020 by #PMModi #NarendraModi #Mitron #ModiMangalSandesh #COVID19 #Modi #Lockdown4,2020-05-12 15:02:24+00:00,1,1,#Lockdown4 #PMModi #NarendraModi #Mitron #ModiMangalSandesh #COVID19 #Modi #Lockdown4,Mumbai,Lockdown4 will be start and details will be provided before 18 May 2020 by PMModi NarendraModi Mitron ModiMangalSandesh COVID19 Modi Lockdown4,Neutral
mayankbhagwat,#COVID19 #PMModi Lockdown 4 will be with new restrictions Info will be given b 4 18th We have received suggestions from state governments,2020-05-12 15:01:57+00:00,0,0,#COVID19 #PMModi,Mumbai,COVID19 PMModi Lockdown 4 will be with new restrictions Info will be given b 4 18th We have received suggestions from state governments,Positive
mystic_ragas,@PMOIndia announces the package of 20 Lac crore rupees! #PMCARES #india #IndiaFightsCorona #COVID19 #COVID19India #Modi,2020-05-12 14:53:00+00:00,0,0,#PMCARES #india #IndiaFightsCorona #COVID19 #COVID19India #Modi,Mumbai,announces the package of 20 Lac crore rupees PMCARES india IndiaFightsCorona COVID19 COVID19India Modi,Neutral
mayankbhagwat,#COVID19 @PMOIndia announces 20 lakh Cr special package 10 percent of the GDP says #PMModi,2020-05-12 14:50:18+00:00,0,0,#COVID19 #PMModi,Mumbai,COVID19 announces 20 lakh Cr special package 10 percent of the GDP says PMModi,Positive
swastika24,I have studied about Demand-Supply chain in school. What are we doing now about the #COVID19 situation? Lockdown ? Migrant labourers? Employment ? And I want to bloody GO HOME !!!,2020-05-12 14:49:03+00:00,3,162,#COVID19,Mumbai,I have studied about Demand Supply chain in school What are we doing now about the COVID19 situation Lockdown Migrant labourers Employment And I want to bloody GO HOME,Negative
Prashan81465907,https://youtu.be/dGb9FF8pOsY I Made Special Song For Corona #COVID19 #SalmanKhanOnYouTube #Covid_19,2020-05-12 14:35:58+00:00,0,0,#COVID19 #SalmanKhanOnYouTube #Covid_19,Mumbai,I Made Special Song For Corona COVID19 SalmanKhanOnYouTube Covid 19,Positive
rais_shk,Today one more #COVID19 +Ve Patient was detected in Bhiwandi. He had an history of travelling to and from Bhandup. Total cases in Bhiwandi so far: 28 Total recovered patients: 5 Total death: 1 Total Progressive Cases: 22 – at Bhiwandi,2020-05-12 14:06:29+00:00,42,228,#COVID19,Mumbai,Today one more COVID19 Ve Patient was detected in Bhiwandi He had an history of travelling to and from Bhandup Total cases in Bhiwandi so far 28 Total recovered patients 5 Total death 1 Total Progressive Cases 22 at Bhiwandi,Positive
RajeshwariKori,Civil Defence Raigad facilitated PPEs (150 nos) for COVID Hospital Panvel. #covid19 #healthcareheroes #inthistogether #ppes #civildefence – at Panvel,2020-05-12 14:06:08+00:00,2,2,#covid19 #healthcareheroes #inthistogether #ppes #civildefence,Mumbai,Civil Defence Raigad facilitated PPEs 150 nos for COVID Hospital Panvel covid19 healthcareheroes inthistogether ppes civildefence at Panvel,Neutral
smitadeshmukh,Maharashtra is worst affected by #COVID19 But why is every Delhi anchor focussed on Kerala and Gujarat? MVA govt ko kitna protect karoge ya? #justasking,2020-05-12 13:55:27+00:00,8,41,#COVID19 #justasking,Mumbai,Maharashtra is worst affected by COVID19 But why is every Delhi anchor focussed on Kerala and Gujarat MVA govt ko kitna protect karoge ya justasking,Negative
IndiaKravMaga,"Now with the #lockdown #hotpotato passed to the #States; who are equally narcissistic to hang them themselves with the rope given to them, #covid19 #mismanagement should become the big #election issue. #maharahtra #westbengal #gujarat 2/7",2020-05-12 13:53:54+00:00,0,0,#lockdown #hotpotato #States #covid19 #mismanagement #election #maharahtra #westbengal #gujarat,Mumbai,Now with the lockdown hotpotato passed to the States who are equally narcissistic to hang them themselves with the rope given to them covid19 mismanagement should become the big election issue maharahtra westbengal gujarat 2 7,Neutral
foramshah6550,Lockdown 2020 Day 50 @foramshah6550 #foramsfotoz #mymumbai #lockdown2020 #covid19 #stayhome #nustaharamkhor #maibhisadakchap #mumbai_in_clicks #lockdownlife #mumbai_uncensored #mumbai_diaries #spreadkhushiya… https://www.instagram.com/p/CAFxNahpyLw/?igshid=pzdzbfyz169l,2020-05-12 13:51:44+00:00,0,0,#foramsfotoz #mymumbai #lockdown2020 #covid19 #stayhome #stayhome #nustaharamkhor #maibhisadakchap #mumbai_in_clicks #lockdownlife #mumbai_uncensored #mumbai_diaries #spreadkhushiya,Mumbai,Lockdown 2020 Day 50 foramsfotoz mymumbai lockdown2020 covid19 stayhome nustaharamkhor maibhisadakchap mumbai in clicks lockdownlife mumbai uncensored mumbai diaries spreadkhushiya,Neutral
IndiaKravMaga,Posterity much later but this year's mortality numbers will first show why @narendramodi led #bovinebabudom #criminal #lockdown was a far bigger killer than #covid19. Beware of the believer! @BJP4India @RSSorg #India #Governance 1/7,2020-05-12 13:51:26+00:00,0,0,#bovinebabudom #criminal #lockdown #covid19 #India #Governance,Mumbai,Posterity much later but this year s mortality numbers will first show why led bovinebabudom criminal lockdown was a far bigger killer than covid19 Beware of the believer India Governance 1 7,Negative
lastminutechamp,None of this so called experts on #Webinar prepared for #covid19 Now we are told lessons in optimism by them ,2020-05-12 13:49:50+00:00,0,0,#Webinar #covid19,Mumbai,None of this so called experts on Webinar prepared for covid19 Now we are told lessons in optimism by them,Neutral
satejss,Read the full article on epaper pg 7 (LINK IN BIO) #MumbaiPolice #coronaawareness #CoronaWarriorsIndia #CoronavirusLockdown #CoronavirusUpdate #coronavirus #COVID19 #coronaviusmumbai #mumbainews #mumbaiupdates #mumbai #middaynews,2020-05-12 13:29:07+00:00,0,0,#MumbaiPolice #coronaawareness #CoronaWarriorsIndia #CoronavirusLockdown #CoronavirusUpdate #coronavirus #COVID19 #coronaviusmumbai #mumbainews #mumbaiupdates #mumbai #middaynews,Mumbai,Read the full article on epaper pg 7 LINK IN BIO MumbaiPolice coronaawareness CoronaWarriorsIndia CoronavirusLockdown CoronavirusUpdate coronavirus COVID19 coronaviusmumbai mumbainews mumbaiupdates mumbai middaynews,Positive
DrSubhasree,"Phase 3 trial of the drug FAVIPIRAVIR by #Glenmark for #COVID19 patients in #India, first of its kind. 150 subjects w/ mild to moderate symptoms will be randomised in the study.",2020-05-12 12:54:24+00:00,0,1,#Glenmark #COVID19 #India,Mumbai,Phase 3 trial of the drug FAVIPIRAVIR by Glenmark for COVID19 patients in India first of its kind 150 subjects w mild to moderate symptoms will be randomised in the study,Positive
richeekdey,Stay home | Wash hands | Wear masks | Social Distancing #COVID19,2020-05-12 12:30:19+00:00,0,2,#COVID19,Mumbai,Stay home Wash hands Wear masks Social Distancing COVID19,Positive
vedicaspring,"With this pandemic upon us, we hope for a better tomorrow. Spread vibes of positivity and happiness and we shall rise once again, stronger and better. . . #Vedicaspring #FullofAltitude #BisleriVedica #Nurses #Heroes #Doctors #Mumbai #COVID19 #StayHome #florencenightingale",2020-05-12 12:01:48+00:00,0,1,#Vedicaspring #FullofAltitude #BisleriVedica #Nurses #Heroes #Doctors #Mumbai #COVID19 #StayHome #StayHome #florencenightingale,Mumbai,With this pandemic upon us we hope for a better tomorrow Spread vibes of positivity and happiness and we shall rise once again stronger and better Vedicaspring FullofAltitude BisleriVedica Nurses Heroes Doctors Mumbai COVID19 StayHome florencenightingale,Positive
prashantarts,NO MORE DATE WITH THE VIRUS #virus #coronavirus #covid19 #spoiling #dateideas #throwingaway #attitute #unfriend #nomercy #cartoon #illustration #digitalart #artsandcrafts #artistsoninstagram #infamous #virul… https://www.instagram.com/p/CAFgAudFv-G/?igshid=1f84d65vkyunm,2020-05-12 11:21:26+00:00,0,0,#virus #coronavirus #covid19 #spoiling #dateideas #throwingaway #attitute #unfriend #nomercy #cartoon #illustration #digitalart #artsandcrafts #artistsoninstagram #infamous #virul,Mumbai,NO MORE DATE WITH THE VIRUS virus coronavirus covid19 spoiling dateideas throwingaway attitute unfriend nomercy cartoon illustration digitalart artsandcrafts artistsoninstagram infamous virul,Negative
liannejohn1991,A tribute to our silent superheroes! #InternationalNursesDay #NursesDay #Nurse #Covid19 #Lockdown #Superhero #Hospital #Netflix @netflix @NetflixIndia #SocialMedia #SocialSamosa #Creative,2020-05-12 10:18:01+00:00,2,3,#InternationalNursesDay #NursesDay #Nurse #Covid19 #Lockdown #Superhero #Hospital #Netflix #SocialMedia #SocialSamosa #Creative,Mumbai,A tribute to our silent superheroes InternationalNursesDay NursesDay Nurse Covid19 Lockdown Superhero Hospital Netflix SocialMedia SocialSamosa Creative,Positive
sirajnoorani,"#arunachalpradesh gets its 2nd #COVID19 testing centre at Naharlagun. Testing at this lab will be carried out by TRUENAT machines, capable of screening 20 samples per day. #Report:Rakeysh, @airnews_ita",2020-05-12 10:05:21+00:00,0,1,#arunachalpradesh #COVID19 #Report,Mumbai,arunachalpradesh gets its 2nd COVID19 testing centre at Naharlagun Testing at this lab will be carried out by TRUENAT machines capable of screening 20 samples per day Report Rakeysh ita,Positive
sirajnoorani,"9 new cases of #COVID19 reported in Border Security Force (#BSF) in the last 24 hours. 6 are from #Delhi, 1 from #Kolkata, and 2 from Tripura. All of them are under treatment at designated #COVID health care hospitals: Border Security Force",2020-05-12 10:03:55+00:00,0,0,#COVID19 #BSF #Delhi #Kolkata #COVID,Mumbai,9 new cases of COVID19 reported in Border Security Force BSF in the last 24 hours 6 are from Delhi 1 from Kolkata and 2 from Tripura All of them are under treatment at designated COVID health care hospitals Border Security Force,Positive
sirajnoorani,"Four of the 39 infected ones confirmed today in Parsa district (#Nepal) are journalists working for various media organisations: Dr Madan Upadhyay, Medical Superintendent of Narayani Hospital in Nepal to ANI #COVID19",2020-05-12 10:00:10+00:00,0,0,#Nepal #COVID19,Mumbai,Four of the 39 infected ones confirmed today in Parsa district Nepal are journalists working for various media organisations Dr Madan Upadhyay Medical Superintendent of Narayani Hospital in Nepal to ANI COVID19,Positive
sirajnoorani,"In isolation centre in Leh district of #Ladakh, a teacher is taking online classes, making #YouTube videos for his students; says was concerned they could be left behind in studies. #COVID19",2020-05-12 09:57:06+00:00,0,0,#Ladakh #YouTube #COVID19,Mumbai,In isolation centre in Leh district of Ladakh a teacher is taking online classes making YouTube videos for his students says was concerned they could be left behind in studies COVID19,Negative
sirajnoorani,"81 new #COVID19 cases in #Indore, total cases in the #MadhyaPradesh district rise to 2,016; death toll 92 with 2 more fatalities: Official",2020-05-12 09:56:05+00:00,0,0,#COVID19 #Indore #MadhyaPradesh,Mumbai,81 new COVID19 cases in Indore total cases in the MadhyaPradesh district rise to 2 016 death toll 92 with 2 more fatalities Official,Positive
keshav_murugesh,"Across the globe, nurses are at the frontline in our battle against #COVID19. We thank you for your selfless service on this #InternationalNursesDay. #NursesDay #FrontLineHeroes",2020-05-12 09:55:01+00:00,3,17,#COVID19 #InternationalNursesDay #NursesDay #FrontLineHeroes,Mumbai,Across the globe nurses are at the frontline in our battle against COVID19 We thank you for your selfless service on this InternationalNursesDay NursesDay FrontLineHeroes,Neutral
sirajnoorani,"In isolation centre in #Leh district of Ladakh, a teacher is taking online classes, making YouTube videos for his students; says was concerned they could be left behind in studies. #COVID19",2020-05-12 09:54:42+00:00,0,0,#Leh #COVID19,Mumbai,In isolation centre in Leh district of Ladakh a teacher is taking online classes making YouTube videos for his students says was concerned they could be left behind in studies COVID19,Negative
sirajnoorani,No new case of #COVID19 reported in #Uttarakhand today. Total number of positive cases stands at 68 including 21 active cases and 46 recovered: State Health Department,2020-05-12 09:48:40+00:00,0,0,#COVID19 #Uttarakhand,Mumbai,No new case of COVID19 reported in Uttarakhand today Total number of positive cases stands at 68 including 21 active cases and 46 recovered State Health Department,Positive
sirajnoorani,"In last 24 hours, 2 more jawans of #ITBP have tested #COVID19 positive. Total 159 positive cases, 1 recovered: Indo-Tibetan Border Police (ITBP) ",2020-05-12 09:48:21+00:00,0,0,#ITBP #COVID19,Mumbai,In last 24 hours 2 more jawans of ITBP have tested COVID19 positive Total 159 positive cases 1 recovered Indo Tibetan Border Police ITBP,Positive
sirajnoorani,"US Centers for Disease Control and Prevention (CDC) has committed $3.6 million to assist the Government of India’s response to the #COVID19 epidemic. These resources will support prevention, preparedness, and response activities in India: US Embassy in India",2020-05-12 09:46:41+00:00,0,0,#COVID19,Mumbai,US Centers for Disease Control and Prevention CDC has committed 3 6 million to assist the Government of India s response to the COVID19 epidemic These resources will support prevention preparedness and response activities in India US Embassy in India,Neutral
sirajnoorani,"42 new positive cases of #COVID19 have been reported in #Karnataka from 5 pm yesterday to 12 noon today, taking the total number of positive cases in the state to 904 including 31 deaths and 426 discharges: Karnataka Health Department",2020-05-12 09:46:11+00:00,0,0,#COVID19 #Karnataka,Mumbai,42 new positive cases of COVID19 have been reported in Karnataka from 5 pm yesterday to 12 noon today taking the total number of positive cases in the state to 904 including 31 deaths and 426 discharges Karnataka Health Department,Positive
sirajnoorani,33 new #COVID19 cases reported in #AndhraPradesh in the last 24 hours; the total number of positive cases in the state is now 2051: Andhra Pradesh Health Department,2020-05-12 09:45:46+00:00,0,0,#COVID19 #AndhraPradesh,Mumbai,33 new COVID19 cases reported in AndhraPradesh in the last 24 hours the total number of positive cases in the state is now 2051 Andhra Pradesh Health Department,Positive
sirajnoorani,"Three new #COVID19 positive cases reported in Kangra, #HimachalPradesh taking the total number of cases in state to 62 including 21 active cases. Of 3 new cases one is police head constable and one has travel history to Jalandhar, Punjab: Nipun Jindal, State Special Secy (Health)",2020-05-12 09:45:27+00:00,0,0,#COVID19 #HimachalPradesh,Mumbai,Three new COVID19 positive cases reported in Kangra HimachalPradesh taking the total number of cases in state to 62 including 21 active cases Of 3 new cases one is police head constable and one has travel history to Jalandhar Punjab Nipun Jindal State Special Secy Health,Positive
sirajnoorani,Four NRKs arrived from #Bahrain admitted to the Kozhikode Government Medical college hospital with suspected symptoms of #COVID19. Three of them hails from #Kozhikode district and one from Palakkad. #CoronavirusOutbreak #coronavirusinindia,2020-05-12 09:37:50+00:00,0,0,#Bahrain #COVID19 #Kozhikode #CoronavirusOutbreak #coronavirusinindia,Mumbai,Four NRKs arrived from Bahrain admitted to the Kozhikode Government Medical college hospital with suspected symptoms of COVID19 Three of them hails from Kozhikode district and one from Palakkad CoronavirusOutbreak coronavirusinindia,Neutral
sirajnoorani,"81 new #COVID19 cases in Indore, total cases in the #MadhyaPradesh district rise to 2,016; death toll 92 with 2 more fatalities: Official",2020-05-12 09:37:28+00:00,0,0,#COVID19 #MadhyaPradesh,Mumbai,81 new COVID19 cases in Indore total cases in the MadhyaPradesh district rise to 2 016 death toll 92 with 2 more fatalities Official,Positive
sirajnoorani,#UPDATE 21 fresh cases of #COVID19 have been reported in #Rajasthan today till 2 pm taking the total number of positive cases to 4056. Active cases stand at 1563 with deaths at 115: Rajasthan Health Department,2020-05-12 09:21:20+00:00,0,1,#UPDATE #COVID19 #Rajasthan,Mumbai,UPDATE 21 fresh cases of COVID19 have been reported in Rajasthan today till 2 pm taking the total number of positive cases to 4056 Active cases stand at 1563 with deaths at 115 Rajasthan Health Department,Positive
Sachins887999,This evening again our PM @narendramodi will be addressing the nation can anybody have any guess what he would talking about #coronavirus #COVID #Corona #tuesdayvibes #COVID19 #StayHome some people be like Bhai abh kya Galti ho gayi humse ,2020-05-12 06:45:50+00:00,2,2,#coronavirus #COVID #Corona #tuesdayvibes #COVID19 #StayHome #StayHome,Mumbai,This evening again our PM will be addressing the nation can anybody have any guess what he would talking about coronavirus COVID Corona tuesdayvibes COVID19 StayHome some people be like Bhai abh kya Galti ho gayi humse,Neutral
