User,Text,Date,Retweets,Favorites,HashTags,City
mymangopeople,Gift Alphonso mangoes to your loved ones who are locked down in Mumbai . #mymangopeople #mumbai #covid19 #lockdown #mumbailockdown #mangolockdown #Mangospecial #mangoart #mangolovers #mangoseason… https://www.instagram.com/p/CAC6sBoFsMj/?igshid=jdetujz02u6s,2020-05-11 11:16:49+00:00,0,1,#mymangopeople #mumbai #covid19 #lockdown #mumbailockdown #mangolockdown #Mangospecial #mangoart #mangolovers #mangoseason,Mumbai
dahal88,Stuck in Mumbai. Trying to find a way to go back to Nepal. But not getting any idea. #cmomaharashtra #COVID19 #MumbaiPolice,2020-05-11 11:02:36+00:00,0,0,#cmomaharashtra #COVID19 #MumbaiPolice,Mumbai
drgauravpatil,Short read on constipation during the Lockdown #covid19 ,2020-05-11 10:53:18+00:00,0,0,#covid19,Mumbai
sirajnoorani,"4,213 #COVID19 cases and 97 deaths reported in last 24 hrs till Monday 8 am, taking total cases to 67,152 and death toll to 2,206: Govt",2020-05-11 10:49:05+00:00,0,0,#COVID19,Mumbai
sirajnoorani,Dang district in #Gujarat has now become #COVID19-free as the last Covid-19 patient was discharged today. Dang has reported three COVID19 cases so far. #Covid_19,2020-05-11 10:48:45+00:00,0,1,#Gujarat #COVID19 #Covid_19,Mumbai
sirajnoorani,#WestBengal Chief Minister #MamataBanerjee takes part in the video conference with Chief Ministers over #COVID19 under the Chairmanship of Prime Minister Narendra Modi. ,2020-05-11 10:48:18+00:00,0,1,#WestBengal #MamataBanerjee #COVID19,Mumbai
NaushadSpeaks,"#coronavirus #COVID19 This can't be explained in words #MigrantLabourers @PMOIndia who is responsible for it, why GOI fail to provide spl train for wages labour who want to Back home @narendramodi",2020-05-11 10:45:56+00:00,0,1,#coronavirus #COVID19 #MigrantLabourers,Mumbai
ruchikapal,"Sometimes it all just feels like unreal. Like it's a script of a movie. But it's not happening for real. We could just somehow wake up from this long, strange dream. Reset the time to 1st of Jan, 2020. If only we knew what storm was brewing under our noses. #covid19 #coronavirus",2020-05-11 10:36:34+00:00,0,0,#covid19 #coronavirus,Mumbai
sirajnoorani,"One case of #COVID19 has been reported in Rourkela, Kendrapara each &amp; 12 in Ganjam, taking total number of cases to 391 in #Odisha: State Govt",2020-05-11 10:31:56+00:00,0,0,#COVID19 #Odisha,Mumbai
indian55lion,Permitting migrant movement interior was unsafe now the spike will be scary the congress and opposition wanted migrant movement not they will accuse government @TimesNow @HMOIndia @Dev_Fadnavis @PMOIndia @sambitswaraj @AUThackeray @OfficeofUT #COVID19 @indiatvnews @IndiaToday,2020-05-11 10:28:22+00:00,0,0,#COVID19,Mumbai
sirajnoorani,Unidentified prople pelted stones at the residence of a nurse attached to the #COVID19 treatment centre and told her to leave the locality.,2020-05-11 10:28:16+00:00,0,1,#COVID19,Mumbai
sirajnoorani,"Meanwhile, an 80-year-old resident of Ram Nagar died while undergoing treatment at Government Medical College and Hospital on Monday morning. This is the 14th #COVID19 death in district",2020-05-11 10:22:04+00:00,0,0,#COVID19,Mumbai
sirajnoorani,58 more persons were confirmed with #COVID19 from different areas in #Aurangabad on Monday. This has taken the total number of #COVID19 cases in district to 616.,2020-05-11 10:21:49+00:00,0,1,#COVID19 #Aurangabad #COVID19,Mumbai
RohitMGaikwad,Very soon #spicejet will go belly up if the Govt doesn't bailout. I'm of a view that Govt should stay away from bailout work for private companies. Why bailout private business owners when other verticals are also facing the heat of #COVID19 @HardeepSPuri @MoCA_GoI @DGCAIndia,2020-05-11 10:18:58+00:00,0,0,#spicejet #COVID19,Mumbai
sirajnoorani,CM Bhupesh Baghel took part in Prime Minister #NarendraModi's video conference meeting with Chief Ministers over #COVID19: #Chhattisgarh Chief Minister's Office,2020-05-11 10:13:42+00:00,0,0,#NarendraModi #COVID19 #Chhattisgarh,Mumbai
sirajnoorani,#MadhyaPradesh Chief Minister Shivraj Singh Chouhan takes part in the Chief Ministers' video conference meeting over #COVID19 under the chairmanship of Prime Minister #NarendraModi: Madhya Pradesh CM's office,2020-05-11 10:04:07+00:00,0,0,#MadhyaPradesh #COVID19 #NarendraModi,Mumbai
sirajnoorani,No new case of #COVID19 has been reported in #Uttarakhand today. Total number of positive cases stands at 68 including 1 death and 46 recovered. 21 active cases remain in the state: State Health Department,2020-05-11 09:49:42+00:00,0,0,#COVID19 #Uttarakhand,Mumbai
sirajnoorani,"Prime Minister #NarendraModi's 5th video conference meeting with Chief Ministers, begins. #COVID19",2020-05-11 09:48:02+00:00,0,0,#NarendraModi #COVID19,Mumbai
payaltalk,"Trying to concentrate on work but reality has this bad habit of popping up, yesterday another #COVID19 + case in my building.. overworked #BMC officials yet to issue any guidelines on containment, #SOP for all housing societies with + patients will be a good idea #Mumbai",2020-05-11 09:31:28+00:00,0,4,#COVID19 #BMC #SOP #Mumbai,Mumbai
sirajnoorani,"Total 160 positive #COVID19 cases have been reported in the state till date, of which 79 are active cases and 78 are recovered/discharged cases: #Jharkhand Health Department",2020-05-11 09:28:34+00:00,0,0,#COVID19 #Jharkhand,Mumbai
sirajnoorani,"10 new cases of #COVID19 have been reported in #Karnataka, taking the total number of positive cases to 858 including 31 deaths &amp; 422 discharges: Karnataka Health Department",2020-05-11 09:27:29+00:00,0,0,#COVID19 #Karnataka,Mumbai
sirajnoorani,"38 new #COVID19 cases reported in the state in last 24 hours. Out of the 38 cases, 26 have returned from Gujarat 1 from #Karnataka and 8 people from Chittoor Dist. had visited Chennai's Koyambedu market. Total number of positive cases in the state is now 2018: Andhra Pradesh Govt",2020-05-11 09:27:17+00:00,0,0,#COVID19 #Karnataka,Mumbai
sirajnoorani,No death due to #COVID19 reported in #Delhi in the last 24 hours. 310 persons tested positive in the national capital today; taking the total number of positive cases to 7233. The death toll stands at 73: Delhi Govt,2020-05-11 09:24:48+00:00,0,0,#COVID19 #Delhi,Mumbai
sirajnoorani,"126 new cases of #COVID19 and 2 deaths have been reported in Rajasthan today till 1 pm, taking the total number of cases &amp; deaths to 3940 &amp; 110, respectively. Number of active cases stands at 1566: #Rajasthan Health Department",2020-05-11 09:23:41+00:00,0,0,#COVID19 #Rajasthan,Mumbai
GautamiTejas,"Let all of us take part in setting the stage by showing each other - and the planet - kindness, generosity and solidarity. #COVID19 , @MumbaiPolice @mybmc",2020-05-11 08:22:26+00:00,0,1,#COVID19,Mumbai
singhpranjal00,"With an increase of 4,213 cases in the past 24 hours, India's #Covid19 count reached 67,152. The number of deaths in the country due to the infection reached 2,206. #Maharashtra, with 22,171 confirmed cases is the worst-affected due to the infection #coronavirus",2020-05-11 07:47:08+00:00,0,2,#Covid19 #Maharashtra #coronavirus,Mumbai
MayuraAmarkant,"Saroj's Kitchen: #4 Mix Veg Daliya |Power packed, immunity building, broken wheat porridge | Easy to make Breakfast recipe #MondayThoughts #COVID19 #BuildImmunity #HealthyRecipes",2020-05-11 07:30:01+00:00,1,1,#MondayThoughts #COVID19 #BuildImmunity #HealthyRecipes,Mumbai
7rajashree,Saw this in Facebook. #COVID19 #Covid_19india relief work by Bangalore Mising Society of Assam,2020-05-11 07:22:22+00:00,0,0,#COVID19 #Covid_19india,Mumbai
AtotalmessAnshu,https://wap.business-standard.com/article/current-affairs/sharing-pics-of-evacuation-flights-a-violation-of-covid-19-norms-air-india-120051100372_1.html?utm_source=SEO&amp;utm_medium=HDP Sharing pics of evacuation flights a violation of Covid-19 norms: Air India @airindiain #flights #AirIndia #passengers #Covid_19 #COVID19,2020-05-11 07:19:04+00:00,0,0,#flights #AirIndia #passengers #Covid_19 #COVID19,Mumbai
STCI_Mumbai,"Good samaritans, in this time of need! . . . #savethechildrenindia #covid #covid19 #volunteers #bravehearts #aidingtheneedy #supportingthevulnerable",2020-05-11 07:14:48+00:00,1,5,#savethechildrenindia #covid #covid19 #volunteers #bravehearts #aidingtheneedy #supportingthevulnerable,Mumbai
tuhins,The wilful callousness of two state govts Bengal n Maharashtra is compromising our fight against #Covid19 @News18India ,2020-05-11 06:25:23+00:00,0,1,#Covid19,Mumbai
AtotalmessAnshu,"https://wap.business-standard.com/article/current-affairs/plasma-therapy-worked-on-my-body-in-3-days-says-recovered-covid-19-patient-120051100260_1.html?utm_source=SEO&amp;utm_medium=HDP Plasma therapy worked on my body in 3 days, says recovered Covid-19 patient #plasmatheraphy #plasma #COVID #COVID19 #Covid_19 #PatientCare",2020-05-11 05:56:44+00:00,0,0,#plasmatheraphy #plasma #COVID #COVID19 #Covid_19 #PatientCare,Mumbai
AtotalmessAnshu,https://wap.business-standard.com/article/economy-policy/covid-19-lockdown-passenger-trains-to-be-back-on-tracks-from-tuesday-120051100020_1.html?utm_source=SEO&amp;utm_medium=HDP Covid-19 lockdown: Passenger trains to be back on tracks from Tuesday #Covid_19 #lockdown #PassengerTrain #MigrantWorkers #trainsformigrantsnow #lockdownindia #COVID19 @RailMinIndia @Indianrlyinfo,2020-05-11 05:43:11+00:00,0,0,#Covid_19 #lockdown #PassengerTrain #MigrantWorkers #trainsformigrantsnow #lockdownindia #COVID19,Mumbai
seeknsave,"I know the @mybmc is taking over places all over #Mumbai for #COVID19 patients. But with not enough doctors, nurses and support staff, how will it help. Asking nurses to stay in #PPE suits for 8-9 hours is criminal. During this time they can’t eat, drink or go to the toilet.",2020-05-11 05:34:21+00:00,1,1,#Mumbai #COVID19 #PPE,Mumbai
Gyana_R_Dash,"Daily routine: Wake up, check availability of required groceries, order whatever is available, and not receive shit after 2 days. #lockdown #Lockdown3 #Covid19 #Mumbai #MumbaiFightsCovid19 #stuckinlockdown",2020-05-11 05:24:54+00:00,0,3,#lockdown #Lockdown3 #Covid19 #Mumbai #MumbaiFightsCovid19 #stuckinlockdown,Mumbai
ShahraDinesh,"People in the developing countries like India spend 60-80% of their household income on food. When prices rise too high, too quickly food inflation can take toll on essential expenses like education, healthcare etc. #sustainability #foodprocessing #COVID19 ",2020-05-11 04:59:30+00:00,0,2,#sustainability #foodprocessing #COVID19,Mumbai
ChaudharySpeak,"Don’t count what you don’t have, count what you’ve; don’t count what you’ve lost, count what you are left with; don’t count what you’r holding back from your employees, count what you’r able to share. Your conscience is your best compass. #COVID19 #Lockdown #HR #Employees #Jobs",2020-05-11 04:35:07+00:00,3,10,#COVID19 #Lockdown #HR #Employees #Jobs,Mumbai
netmagic,"Has #Covid19 impacted your business? Did you have a comprehensive #disasterrecovery or business continuity policy in place? To know the best practices for ensuring sustained #business continuity in the eventuality of any disaster, read: https://bit.ly/3clLr40 #AccelerateDigital",2020-05-11 04:09:39+00:00,0,2,#Covid19 #disasterrecovery #business #AccelerateDigital,Mumbai
Mundra08,"By Dr. Devi Shetty, Chairman, NH & @kiranshaw ,Chairman, Biocon : ""Districts should be judged on 4 parameters: Total no. of tests performed Total no. of negative tests Total no. of deaths Satisfaction score of quarantined patients."" #COVID19 https://timesofindia.indiatimes.com/blogs/toi-edit-page/take-it-down-to-districts-make-empowered-district-administrations-the-centrepiece-of-indias-covid-fight/",2020-05-11 04:07:30+00:00,10,21,#COVID19,Mumbai
Mundra08,"https://pib.gov.in/PressReleseDetail.aspx?PRID=1622740 But then, yesterday evening, MOHFW gave this #data too. India has total 7,201 #health facilities with 6.44 lakh beds (Isolation + ICU) dedicated for #COVID19 cases. Hospitals : 885 Health Centres : 1,984 Care Centres : 4,362 Difference of 539 facilities.",2020-05-11 03:25:04+00:00,1,1,#data #health #COVID19,Mumbai
Mundra08,"7,740 #health facilities across 483 districts dedicated for #COVID19 . BEDS Isolation :6.56 L For Suspected cases :3.51 L For Confirmed cases :3.05 L Oxygen supported : 99,492 ICU beds : 34,076 5,231 Railway Coaches as Isolation wards across 215 stations. Source :MOHFW ",2020-05-11 03:15:27+00:00,13,29,#health #COVID19,Mumbai
Akashtv1Soni,"We cannot imagine in this in India. But Disneyland in Shanghai, China has opened today morning. It is an experiment. The world will wait to watch if this leads to a surge in #COVID19 cases Or Will it be business as normal? https://in.mobile.reuters.com/article/amp/idINKBN22N060 @AjayKushwaha_ @ManishPandey",2020-05-11 03:09:43+00:00,0,1,#COVID19,Mumbai
RohitMGaikwad,Nevermind Dr Swamy. India is still better placed compared to other countries. Important is that we implement #PopulationControlLaw &amp; #CitizenshipAmendmentBill at the earliest. Problem for India is over population. Fact ! @PMOIndia @AmitShah @Dev_Fadnavis @ShelarAshish #COVID19 ,2020-05-10 23:24:59+00:00,0,0,#PopulationControlLaw #CitizenshipAmendmentBill #COVID19,Mumbai
Rehnuma_ngo,"The country did not progress, the whole system is a thief. We never defeat #COVID19 Only #lockdown is not solution. Instead of food, it rains flowers, and seeing this, the blind devotees understand that the government done great work. #LockdownEnd",2020-05-10 22:49:12+00:00,4,7,#COVID19 #lockdown #LockdownEnd,Mumbai
jivewithdeepti,A different perspective in the Covid world . Is Quarantine life required? #COVID19 #Quarantine #SocialDistancing https://youtu.be/vJprwe_rWeM,2020-05-10 22:43:17+00:00,0,0,#COVID19 #Quarantine #SocialDistancing,Mumbai
sid_shelar,The Most Challenging Times Brings Us The Most Empowering Lessons.. #StayStrong #staysafe #lockdown2020 #covid19 #throwback #Dominar400 #potraitphotography #smkhelmets #trending #attitude #instagood #wanderlust… https://www.instagram.com/p/CABh03YjVwG/?igshid=1pk1pqddeegn8,2020-05-10 22:20:20+00:00,0,0,#StayStrong #staysafe #lockdown2020 #covid19 #throwback #Dominar400 #potraitphotography #smkhelmets #trending #attitude #instagood #wanderlust,Mumbai
sidvfx007,poor people are dead during travel by road or rail track toward houses. And our government have sent private jets for those who stuck in other country during #COVID19 crysis. This is our GREAT India. @narendramodi #PMCaresFunds @AmitShah,2020-05-10 20:42:06+00:00,0,1,#COVID19 #PMCaresFunds,Mumbai
darc_ace,"This could save someone's life, @mybmc @ICMRDELHI @MoHFW_INDIA @PMOIndia @ani #lockdown #covid19 ",2020-05-10 20:21:20+00:00,0,0,#lockdown #covid19,Mumbai
sirajnoorani,"British Prime Minister #BorisJohnson launches a new #COVID19 Alert System as he modified the UK's coronavirus lockdown as part of a ""conditional plan"", which allows people more time outdoors as long as social distancing measures are adhered to.",2020-05-10 20:12:32+00:00,0,0,#BorisJohnson #COVID19,Mumbai
sirajnoorani,"77 samples tested positive for #COVID19 on 10th May 2020, taking the total number of cases in Indore district to 1935. Death toll is at 90: Praveen Jadia, #Indore Chief Medical Health Officer #MadhyaPradesh",2020-05-10 20:06:40+00:00,0,1,#COVID19 #Indore #MadhyaPradesh,Mumbai
Mayank_Gala,#Mumbai needs a 100% lockdown like #Ahmedabad. Even a common man understands this. Then Y can't ppl sitting on the top post in #Maharashtra understand this or take decision? Are more than 13000 cases alone in #Mumbai less? #SaveMumbai #IndiaFightsCorona #COVID19 #coronavirus,2020-05-10 19:43:24+00:00,0,6,#Mumbai #Ahmedabad #Maharashtra #Mumbai #SaveMumbai #IndiaFightsCorona #COVID19 #coronavirus,Mumbai
sirajnoorani,102 new #COVID19 cases reported positive since last evening; the total number of positive cases in the state is now 3467. Death toll stands at 79: #UttarPradesh Health Department,2020-05-10 19:41:21+00:00,0,0,#COVID19 #UttarPradesh,Mumbai
sirajnoorani,23 more persons have tested positive for #COVID19 in #Bihar taking the total number of cases in the state to 696: Principal Secretary (Health) Sanjay Kumar,2020-05-10 19:40:59+00:00,0,1,#COVID19 #Bihar,Mumbai
sirajnoorani,"1,278 new #COVID19 cases &amp; 53 deaths reported in the state today. The total number of positive cases in the state rises to 22,171: #Maharashtra Health Department",2020-05-10 19:40:40+00:00,0,0,#COVID19 #Maharashtra,Mumbai
sirajnoorani,University Grants Commission (UGC) has requested all Universities to establish a cell for handling grievances of the students related to examination and other academic activities arising due to #COVID19 pandemic and notify the same to students. ,2020-05-10 19:40:17+00:00,0,1,#COVID19,Mumbai
sirajnoorani,"We've one #COVID19 positive case. The individual is a non-combatant support staff in our Composite Hospital. He is stable with mild symptoms. This hasn’t impacted the preparedness and availability of any of our combat formations: AK Singh, DG National Security Guard (NSG)",2020-05-10 19:40:00+00:00,0,0,#COVID19,Mumbai
sirajnoorani,"16 persons found #COVID19 positive in Tripura from 86th battalion of #BSF (Official:1, Female:6, Children:9). Total positive cases rise to 148 in the state: Tripura CM Biplab Kumar Deb",2020-05-10 19:39:42+00:00,0,0,#COVID19 #BSF,Mumbai
sirajnoorani,Those whose test results are negative in RT-PCR tests and who do not show symptoms during the medical examination should be sent to the home quarantine for 14 days: #Kerala Health Minister #COVID19,2020-05-10 19:39:23+00:00,0,0,#Kerala #COVID19,Mumbai
SabitTisekar,How does an X-ray help detect COVID19? This is for my cousin in Kuwait. He’s been asked to stay quarantined at home with only an X-ray report. He’s been showing symptoms and I feel he should be swab tested! #covid19 @kuwait @indembkwt @kuna_en @WHO,2020-05-10 18:41:17+00:00,0,0,#covid19,Mumbai
PermanentGypsy,"Unfortunate, due to #Covid19 someone couldn’t visit his abandoned mother for the photo op and lost an opportunity for media coverage too..",2020-05-10 18:37:14+00:00,0,4,#Covid19,Mumbai
INCAniketMhatre,"Unplanned lockdown 3.0 by @narendramodi led to Thousands of labourers head towards there home by walk from dahisar check naka, they are already burdened with no pay &amp; no place to stay compounded with the fear of #covid19 infection! @CMOMaharashtra pls help them in going back!!",2020-05-10 16:51:54+00:00,3,9,#covid19,Mumbai
mayankbhagwat,"#COVID19 #Maharashtra update New cases-1278 Total - 22,171 Death- 53 today (highest so far) Deaths overall- 832 #Mumbai 13,739 deaths 508 @Mumbaikhabar9 @NashikNews @aparanjape @cspramesh @oommen @AnantBhan @ShamikaRavi",2020-05-10 16:11:00+00:00,1,6,#COVID19 #Maharashtra #Mumbai,Mumbai
LatifSrkian,And that is for Maharashtra Police Respect #MumbaiPolice #mumbailockdown #COVID19 ,2020-05-10 15:53:12+00:00,3,9,#MumbaiPolice #mumbailockdown #COVID19,Mumbai
vijivenkatesh,So my dear friends ... @chaiforcancer day is coming to an end . The Second Sunday of May ... but for the situation we are in with the #COVID19 outbreak today would have seen many of you here at home for the annual… https://www.instagram.com/p/CAAyQPfp1zW/?igshid=1y0rxn1as9fx0,2020-05-10 15:24:40+00:00,0,0,#COVID19,Mumbai
sirajnoorani,"54 new cases of #COVID19 have been reported in #Karnataka today, taking the total number of cases to 848 including 31 deaths &amp; 422 discharges. Number of active cases stands at 394: Karnataka Health Department",2020-05-10 14:58:22+00:00,0,0,#COVID19 #Karnataka,Mumbai
sirajnoorani,"Number of active cases of #COVID19 stands at 14 in #HimachalPradesh, two people have succumbed to the infection while 35 people have recovered: State Health Department",2020-05-10 14:58:03+00:00,0,0,#COVID19 #HimachalPradesh,Mumbai
sirajnoorani,"56 jawans of Indo-Tibetan Border Police (ITBP) have tested #COVID19 positive in the last 24 hours, all new cases are in Delhi. Total number of COVID-19 cases in ITBP reaches 156: ITBP ",2020-05-10 14:57:29+00:00,0,0,#COVID19,Mumbai
sirajnoorani,It has been observed that Govt and private hospitals are not sending the #COVID19 updates regularly. The daily summary about COVID-19 deaths is not being sent to the death audit committee because of which daily reports get delayed or are submitted with wrong details: #Delhi Govt,2020-05-10 14:57:17+00:00,0,1,#COVID19 #Delhi,Mumbai
sirajnoorani,"The total number of #COVID19 cases reaches 1823 in #Punjab, with 61 more people testing positive today. Number of active cases &amp; fatalities due to the infection stands at 1626 &amp; 31, respectively: Punjab Health Department",2020-05-10 14:55:10+00:00,0,0,#COVID19 #Punjab,Mumbai
sirajnoorani,28 new positive cases of #COVID19 reported in #Haryana today. Total number of positive cases stands at 703 including 10 deaths and 393 active cases: Haryana Health Department,2020-05-10 14:53:38+00:00,0,0,#COVID19 #Haryana,Mumbai
sirajnoorani,"14 deaths reported due to #COVID19 in the last 24 hours in West Bengal, the death toll due to the virus rises to 113: #WestBengal Health Department",2020-05-10 14:53:08+00:00,0,0,#COVID19 #WestBengal,Mumbai
sirajnoorani,"153 new #COVID19 cases reported in the state today, taking the total number of positive cases in the state to 1939: #WestBengal Health Department",2020-05-10 14:52:46+00:00,0,0,#COVID19 #WestBengal,Mumbai
sirajnoorani,"81 more inmates of Mumbai's Arthur Road prison have tested positive for #COVID19, taking the total number of positive cases in the prison to 184 of which 26 are staff members and rest are inmates: Arthur Road prison authority #Maharashtra",2020-05-10 14:51:52+00:00,0,0,#COVID19 #Maharashtra,Mumbai
sirajnoorani,875 fresh cases of #COVID19 have been reported in Greater #Mumbai Area today. Total number of #COVID19 cases rise to 13564 including 212 cured/discharged and 19 deaths: Municipal Corporation Greater Mumbai #Maharashtra,2020-05-10 14:51:09+00:00,0,1,#COVID19 #Mumbai #COVID19 #Maharashtra,Mumbai
sirajnoorani,"Three more deaths including a 13-month-old child reported in #Pune today, taking the death toll due to #COVID19 to 151 in the district: Pune Health Department",2020-05-10 14:50:38+00:00,2,0,#Pune #COVID19,Mumbai
amiya_mohan,"It’s time to show our solidarity with those who r there for us even in this pandemic situation our #MaharashtraPolice&amp;every police,doctor,nurses&amp;every #CoronaWarriors of #NewProfilePic #CoronaWarriorsIndia #COVID19 #coronavirus #mumbai #Maharashtra #ThankYouCoronaWarriors",2020-05-10 14:46:18+00:00,0,3,#MaharashtraPolice #CoronaWarriors #NewProfilePic #CoronaWarriorsIndia #COVID19 #coronavirus #mumbai #Maharashtra #ThankYouCoronaWarriors,Mumbai
keshav_murugesh,Here’s a wearable device that can identify #COVID19 patients by tracking their symptoms even before they visit a hospital. https://bit.ly/3ccJEOv @DigitalTrends #WearableTech #TechForGood,2020-05-10 13:46:44+00:00,8,28,#COVID19 #WearableTech #TechForGood,Mumbai
sirajnoorani,"26 new #COVID19 positive cases, 2 deaths reported in #Mumbai's #Dharavi today; till now 859 positive cases and 29 deaths have been reported. 222 people discharged till date: Brihanmumbai Municipal Corporation (ANI) #CoronavirusOutbreak #BMC",2020-05-10 13:24:52+00:00,0,0,#COVID19 #Mumbai #Dharavi #CoronavirusOutbreak #BMC,Mumbai
ShwethaVasan,"#COVID19 + Aftab Ahmad, an Indian expat living in the UAE, shares his dramatic story. Watch https://youtu.be/6XTCtOJ52ME to find out his rather surprising views on liberalism and anti lockdown protests. He has a vital message for all Indians. #coronavirusinindia #UAE #COVIDIOTS",2020-05-10 12:22:31+00:00,0,0,#COVID19 #coronavirusinindia #UAE #COVIDIOTS,Mumbai
Janasewaa,"Jana Sewa Foundation in association with #Bagsforacauseindia Distribute face shield to Frontline Warriors Like our Police, BMC, Hospitals, our security guards are also most important frontline #COVID19 warriors.#NitishRathi Supported by #PunitPunamiya. #Bagsforacauseindia – at ""L"" Ward Office, Kurla West.",2020-05-10 11:51:00+00:00,0,0,#Bagsforacauseindia #COVID19 #NitishRathi #PunitPunamiya #Bagsforacauseindia,Mumbai
LakmeFashionWk,Cancel out the chaos and #PlugIntoNirvana at home with @BoatNirvana. #BeSafe #boAtheads #LFW #5DaysOfFashion #LakmeFashionWeek #coronavirus #pandemic #covid19 #stayhome,2020-05-10 11:29:56+00:00,1,3,#PlugIntoNirvana #BeSafe #boAtheads #LFW #5DaysOfFashion #LakmeFashionWeek #coronavirus #pandemic #covid19 #stayhome #stayhome,Mumbai
mihirkotecha,"The new guidelines issued by our state for discharge of #COVID19 patients , will clear a lot of confusion @mybmcWardT",2020-05-10 11:28:00+00:00,76,164,#COVID19,Mumbai
tasveerwalababa,"@IRCTCofficial Hi, Do u have any ongoing train from Mumbai to Varanasi/Gorakhpur ? What is the process to register for #Covid19 pandemic situation ?",2020-05-10 11:04:21+00:00,0,0,#Covid19,Mumbai
mrsshellydang,Dedicated to all the mothers on this earth Happy #mothers day #mothersday2020 #motherday2020 #motherhood #COVID19 #Palghar #पालघर #sundayvibes,2020-05-10 10:42:37+00:00,2,9,#mothers #mothersday2020 #motherday2020 #motherhood #COVID19 #Palghar #sundayvibes,Mumbai
manishkp243,Natural ways through Ayurveda to boost the Immune System. #IndiaFightsCorona #COVID19 ,2020-05-10 10:25:35+00:00,1,0,#IndiaFightsCorona #COVID19,Mumbai
sirajnoorani,"The hospital has created proper facilities to minimize the spread of #COVID19 especially keeping in mind that nearly 70% positive patients are asymptomatic: Dr DS Rana, Chairman, Board of Management, Sir Ganga Ram Hospital. #Delhi",2020-05-10 09:42:28+00:00,0,0,#COVID19 #Delhi,Mumbai
pkoulagepatil,"Everything that was considered as abnormal, is now set to become the new normal. Lets brace it with patience, coz this is a return gift to mankind from mother nature. #Amazonforestfire #Australiabushfire #COVID19 What's going to be next???",2020-05-10 09:41:31+00:00,0,1,#Amazonforestfire #Australiabushfire #COVID19,Mumbai
sandeepvarma15,"May be because he knows that in Govt hospitals, treatment will be done by students as senior doctors aren't coming to treat #COVID19 patients... ",2020-05-10 09:33:10+00:00,0,0,#COVID19,Mumbai
sirajnoorani,"Death toll due to #COVID19 rises to 2,109 in #India; cases climb to 62,939, reports PTI quoting Union health ministry #CautionYesPanicNo #stayhomestaysafe #CoronavirusOutbreak",2020-05-10 09:28:22+00:00,0,0,#COVID19 #India #CautionYesPanicNo #stayhomestaysafe #CoronavirusOutbreak,Mumbai
sirajnoorani,"45 new cases of #COVID19 &amp; one death have been reported in #Rajasthan today, taking total number of cases to 3753 &amp; death toll to 107, respectively. Number of active cases stands at 1470 in the state: Rajasthan Health Department",2020-05-10 09:23:51+00:00,0,1,#COVID19 #Rajasthan,Mumbai
sirajnoorani,18 Central Industrial Security Force (#CISF) personnel have tested positive for #COVID19 in last 24 hours; there are a total of 64 active cases as on today: Central Industrial Security Force,2020-05-10 09:22:42+00:00,0,0,#CISF #COVID19,Mumbai
sirajnoorani,"6 patients from Durg have been discharged by the hospital today. Presently, there are 10 patients getting #COVID19 treatment at the hospital. All are in stable condition: AIIMS #raipur, #Chhattisgarh",2020-05-10 09:21:41+00:00,0,0,#COVID19 #raipur #Chhattisgarh,Mumbai
ShremaEd,"Happy mother's day. #mothersday #mother #2020 #educationconsultant #studyabroad #overseaseducation #covid19 #stayathome #staysafe #careerguidance #studyineurope #scholarship #freeeducation #freebooks @Mumbai,… https://www.instagram.com/p/CAAFXG-AEtV/?igshid=vcbm813wnpva",2020-05-10 08:52:22+00:00,0,0,#mothersday #mothersday #mother #educationconsultant #studyabroad #overseaseducation #covid19 #stayathome #stayathome #staysafe #careerguidance #studyineurope #scholarship #freeeducation #freebooks,Mumbai
sirajnoorani,"5 pilots of Air India found #COVID19 positive, during the pre-flight COVID test which is carried out 72 hours before they are rostered for flight duties. All of them are asymptomatic and based in Mumbai. They had undertaken cargo flights to China: Air India Sources",2020-05-10 08:26:27+00:00,0,1,#COVID19,Mumbai
sirajnoorani,"We have started releasing #COVID19 bulletins from 12 am to 12 am the next day. There used to be confusion over the timing of the bulletin, so now bulletin for the whole day will be released at once: Satyendar Jain, #Delhi Health Minister",2020-05-10 08:25:12+00:00,0,0,#COVID19 #Delhi,Mumbai
sirajnoorani,"53 more #COVID19 cases reported in #Karnataka between 5 pm yesterday and 12 pm today. Of the 53 new cases, 31 have a history of travel to Ajmer &amp; 8 to Ahmedabad. Total number of cases in the state is at 847, including 405 discharged &amp; 31 deaths: State Health Department",2020-05-10 08:24:25+00:00,0,0,#COVID19 #Karnataka,Mumbai
sanjaiswal050,#SandArt #Puri Salute to all Mothers in our society working day and night to fight against #COVID19. The SandArt at Puri beach on #MothersDay with the message “Maa Tujhe salaam”. #मातृदिवस #motherday2020 #mothersday #मातृ_दिवस – at Navi Mumbai,2020-05-10 08:13:13+00:00,0,2,#SandArt #Puri #COVID19 #MothersDay #MothersDay #motherday2020 #mothersday #mothersday,Mumbai
jkd18,"This #Event201 took place on Oct 18, 2019. Pls read and let's collectively have our gullible brains blown. #BigPharmaMafia #COVID19 HOW. Could. They. Know. Unless. They. Were. Involved. ",2020-05-10 08:10:56+00:00,1,3,#Event201 #BigPharmaMafia #COVID19,Mumbai
