User,Text,Date,Retweets,Favorites,HashTags,City
moneycontrolcom,"#Coronavirus Update | 24 countries have reported no active cases. What do they have in common, and how do they compare with #India in terms of population? https://moneycontrol.com/news/photos/world/in-pics-life-returns-to-normal-in-new-zealand-as-country-beats-coronavirus-outbreak-5381811.html #COVID19 #SocialDistancing",2020-06-13 06:30:00+00:00,1,21,#Coronavirus #India #COVID19 #SocialDistancing,Mumbai
BloombergQuint,"- Large number of empty beds - Improper burials Supreme Court raises questions over ""a very sorry state of affairs"" of #Covid19 patients in government hospitals. @arpanc_ Read: https://bit.ly/3hpYtA3",2020-06-13 06:30:00+00:00,2,8,#Covid19,Mumbai
narendra_mi,"Quite appropriate to the present scenario of COVID19. World United by the pandemic COVID19. One flag ,one world #COVID19 #COVIDIDIOTS",2020-06-13 06:29:43+00:00,0,0,#COVID19 #COVIDIDIOTS,Mumbai
MehulThakkar_,"As Maharashtra crosses 1lakh mark of #COVID19 cases on Friday, BMC says will be prepared to take load of 1 lakh total cases and 58k active cases by end of June. As of Saturday, Mumbai has over 55k total cases &amp; over 2,000 deaths: @shailesh505 @SachinKalbag https://www.google.com/amp/s/m.hindustantimes.com/india-news/1-lakh-cases-in-mumbai-by-june-end/story-h2AgFbqZmFbRqD6s6l8xbI_amp.html",2020-06-13 06:28:19+00:00,3,9,#COVID19,Mumbai
Chemburstudio,"Preparing a mouse with human ace2 receptors ! An animal model of #COVID19 is now available, another is on its way... Interesting story ",2020-06-13 06:27:03+00:00,3,4,#COVID19,Mumbai
firstpost,"According to #ICMR, over 55 lakh #COVID19 samples have been tested as on Saturday till 9 am. While, in the past 24 hours, 1,43,737 samples were tested. | Follow LIVE Updates on #coronavirus here: https://bit.ly/2UCOSfN",2020-06-13 06:26:39+00:00,1,7,#ICMR #COVID19 #coronavirus,Mumbai
AtotalmessAnshu,https://wap.business-standard.com/article-amp/current-affairs/pm-modi-likely-to-hold-fresh-round-of-consultation-with-cms-next-week-120061201703_1.html?utm_source=SEO&amp;utm_medium=HDP Covid-19 crisis: PM Modi to hold two-day meet with CMs from Tuesday #COVID19 #Covid_19india #COVID19India @CMOMaharashtra @narendramodi @PMOIndia #PMModi #meetings #COVID19Pandemic,2020-06-13 06:26:24+00:00,0,0,#COVID19 #Covid_19india #COVID19India #PMModi #meetings #COVID19Pandemic,Mumbai
sayedubi1,"#COVID19 is a eye opener that what health infrastructure we have in Mumbai City. The financial hub of Maharashtra. If we have a pandemic sort of time we have minimal health infrastructure. Our Govt in past have just divided us in Religion,Caste &amp; Creed. Rest everyone is smart.",2020-06-13 06:26:15+00:00,0,0,#COVID19,Mumbai
dfupublications,"A minor category in the huge #Indian #apparel market, loungewear has suddenly gained traction with the evolution of work from home culture to curb spread of #COVID19 #pandemic. “Everybody has started looking at it as one of the most promising categories... http://www.dfupublications.com/news/focus-on-need-based-clothing-fuels-loungewear-demand-in-india",2020-06-13 06:25:21+00:00,0,0,#Indian #apparel #COVID19 #pandemic,Mumbai
AnaghaTendulkar,"Happy to be associated with Gogate Jogalekar College, Ratnagiri. Lecture on Post #COVID19 Social and #Sociological Dimensions.",2020-06-13 06:22:28+00:00,1,1,#COVID19 #Sociological,Mumbai
TinaRthr14,Who all can relate with me ..then tag their self ...or me akeli he aisi hu ....lol . . .#sisters #sisterlove #lockdown #covid19 #coronavirus #tbt #comedy #funny #funnyvideos #memes #selfobsessed #selfcare… https://www.instagram.com/p/CBXWt7zplU-/?igshid=bdwf8qxytvb7,2020-06-13 06:18:49+00:00,1,2,#sisters #sisterlove #lockdown #covid19 #coronavirus #tbt #comedy #funny #funnyvideos #memes #selfobsessed #selfcare,Mumbai
bhaveshno3,Allow Your Own Inner Light to Guide You There Comes A Time When You Must Stand Alone. You Must Feel Confident Enough Within Yourself To Follow Your Own Dreams. You Must Be Willing To Make Sacrifices #coronavirus #COVID19 #COVIDIDIOTS #lifestyle #education #Deals #motivation,2020-06-13 06:16:10+00:00,0,0,#coronavirus #COVID19 #COVIDIDIOTS #lifestyle #education #Deals #motivation,Mumbai
salibetgeri,"Horrific tragedy, resulting from lethal blend of 'arrogance and incompetence': Congress leader Rahul Gandhi hits out at Centre over India becoming 4th worst-hit country in terms of #COVID19 cases. PTI",2020-06-13 06:15:10+00:00,0,0,#COVID19,Mumbai
firstpost,"Registering a record-jump of 225 #COVID19 cases in the past 24 hours, #Odisha recorded a total of 3,723 cases on Saturday. | Follow LIVE Updates on #coronavirus here: https://bit.ly/2UCOSfN",2020-06-13 06:15:09+00:00,2,10,#COVID19 #Odisha #coronavirus,Mumbai
bombayleaks,"Horrific tragedy, resulting from lethal blend of 'arrogance and incompetence': Congress leader Rahul Gandhi hits out at Centre over India becoming 4th worst-hit country in terms of #COVID19 cases. PTI",2020-06-13 06:14:39+00:00,0,0,#COVID19,Mumbai
BloombergQuint,"Confirmed cases of #Covid19 in India crossed the 3-lakh mark, as the country became fourth-most infected in the world. Live blog: https://bit.ly/2XZZU0J",2020-06-13 06:13:22+00:00,4,15,#Covid19,Mumbai
THMumbai,#ICYMI #Maharashtra crossed one lakh #COVID19 infections on June 12. ,2020-06-13 06:12:13+00:00,2,2,#ICYMI #Maharashtra #COVID19,Mumbai
moneycontrolcom,"Explained | Remarks on asymptomatic patients by WHO led to confusion among #healthcare officials. In this edition, we find out what studies suggest about silent carriers #COVID19 #Lockdown @WHO READ: https://moneycontrol.com/news/eye-on-india/videos/explained-furore-over-who-statement-on-asymptomatic-patients-5393421.html",2020-06-13 06:12:07+00:00,0,8,#healthcare #COVID19 #Lockdown,Mumbai
tejas_pujare,@INCIndia in Maharashtra not happy over feeling left out from the decision making committee of #mahavikasaghadi ..!! On the other hand conflicts btw chief secretary Mehta n some ministers causing another turmoil in the state governance. #coronavirus #COVID19 #MaharashtraPolitics,2020-06-13 06:11:41+00:00,0,0,#mahavikasaghadi #coronavirus #COVID19 #MaharashtraPolitics,Mumbai
VU3UJM,#French #dogs Used to Detect #COVID19 Have 95�Success Rate ,2020-06-13 06:09:38+00:00,0,1,#French #dogs #COVID19,Mumbai
ElysiumSmiles,"With ' virtual school' starting this week, we wish all our beneficiary kids - a wonderful and safe year ahead!! Let's stick to hygiene protocol to stay immune!!! STAY SAFE and STAY HEALTHY #covid19 #StayHome #staysafe #savelives",2020-06-13 06:07:14+00:00,1,2,#covid19 #StayHome #StayHome #staysafe #savelives,Mumbai
Shweta2319,Just within a week we have climbed at 4th position. We are not just fighting Corona but all asymptomatic stupidity and getting boggled with political games.#COVID19 #coronavirus #CoronaUpdatesInIndia,2020-06-13 06:07:12+00:00,0,0,#COVID19 #coronavirus #CoronaUpdatesInIndia,Mumbai
abhasinghlawyer,"Creating memories of our life in #Mumbai during #Lockdown5 Worli Koliwada healing from #COVID19 No words, No People, Just #mylifeinpictures Nominated as an inspiring leader by Israel Consul General @DanaKursh Nominating an inspiring leader from #Mumbai @fayedsouza",2020-06-13 06:06:32+00:00,1,8,#Mumbai #Lockdown5 #COVID19 #mylifeinpictures #Mumbai,Mumbai
dasra,"Despite his blindness, Rohan Shankar Lakhe from @ShelterAssts ensures all his customers who walk in wear masks, maintain distance and take all precautionary measures to prevent the spread of #COVID19. #CovidWarrior #COVIDHeroes #TogetherAgainstCOVID19",2020-06-13 06:06:25+00:00,0,0,#COVID19 #CovidWarrior #COVIDHeroes #TogetherAgainstCOVID19,Mumbai
ProfADK,Dead return to the #community. Gormint still says no transmission in their ranks. #COVID19 #COVIDIDIOTS #CovidIndia #LockdownFailed,2020-06-13 06:06:19+00:00,1,2,#community #COVID19 #COVIDIDIOTS #CovidIndia #LockdownFailed,Mumbai
THMumbai,"#COVID19 | #Mumbai’s tally jumps to 55,451; death toll 2,044 | report @jyotishelar @worthwords01",2020-06-13 06:05:19+00:00,2,3,#COVID19 #Mumbai,Mumbai
CancerArtProje3,15 yrs old Ankita a #cancersurvivor is so passionate about dancing that she does choreograph of her own dancing showing grace and style #cancerkids #cancerwarrior #ChildhoodCancer #lockdown #COVID19 ,2020-06-13 06:03:20+00:00,0,4,#cancersurvivor #cancerkids #cancerwarrior #ChildhoodCancer #lockdown #COVID19,Mumbai
THMumbai,"#ICYMI #COVID19 | While no one’s watching, cases spiral in Andheri (East) | reports @worthwords01",2020-06-13 05:59:47+00:00,1,1,#ICYMI #COVID19,Mumbai
jskeshriya,Requesting our CM @CMOMaharashtra @OfficeofUT to take actions against the private hospitals who are fleecing #COVID19 Patients. #IndiaFightsCorona @PawarSpeaks @AjitPawarSpeaks @mihirkotecha @manoj_kotak @nawabmalikncp @AwhadOffice @narendramodi,2020-06-13 05:58:02+00:00,2,7,#COVID19 #IndiaFightsCorona,Mumbai
Get_sarcastic,#cidcoexhibitioncentre at #vashi turned into #covid19 centre #nmmc #Navimumbai #navimumbaipolice #mumbai @Navimumpolice @NMMConline @sanjayips89 Job done by them is appreciable https://www.instagram.com/p/CBXTMgsF_FV/?igshid=1oga527nif00r,2020-06-13 05:57:44+00:00,0,0,#cidcoexhibitioncentre #vashi #covid19 #nmmc #Navimumbai #navimumbaipolice #mumbai,Mumbai
Masking68815635,"Designable 3 Layers Reusable Face Mask. If You Want Your brand-related design or your own design on the mask, @Masking68815635 is The Best Place! . . For Order Call/Whatsapp On:09819446969 Visit: http://themasking.com #Reusablemask #Facemask #designablemask #covid19 #masking",2020-06-13 05:56:33+00:00,0,2,#Reusablemask #Facemask #designablemask #covid19 #masking,Mumbai
Captaindksingh,*Social distancing 2avoid community spread n keep foremites at bay during self isolation* VANDE MATRAM Jai Ho n Jai Hind *Success comes 2those who dare n act* SUBHPRABHATAM N AAPKA DIN SUNDAR HO #CoronaWarriors #Bharat #BJPJanSamvad #BJP #Bihar #COVID19 #COVID #COVIDIDIOTS #Modi,2020-06-13 05:54:22+00:00,0,0,#CoronaWarriors #Bharat #BJPJanSamvad #BJP #Bihar #COVID19 #COVID #COVIDIDIOTS #Modi,Mumbai
kunnal,What's your take? Are we in community transmission in Mumbai? Community transmission in Mumbai? Debate still on | Mumbai News - Times of India #COVID #coronavirus #IndiaFightsCorona #COVID19 #bandra #mumbai,2020-06-13 05:53:37+00:00,0,0,#COVID #coronavirus #IndiaFightsCorona #COVID19 #bandra #mumbai,Mumbai
MumbaiMirror,Schools can reopen only if there is not a single #COVID19 case in the area for a month ,2020-06-13 05:50:00+00:00,35,125,#COVID19,Mumbai
_Indiantweet,"#COVID19 #China Lockdown announced in Beijing, new cases of Corona surfaced.",2020-06-13 05:48:55+00:00,0,0,#COVID19 #China,Mumbai
ShahraDinesh,Every crop in India holds immense potential. Take the example of Rice; different research studies and reports have been recently published claiming that rice yields can be raised at least by 15 – 20% by adopting hybrid rice varieties. (1/2) #Agriculture #Sustainability #Covid19,2020-06-13 05:46:57+00:00,0,1,#Agriculture #Sustainability #Covid19,Mumbai
boomlive_in,"India reported a record one-day spike in new #COVID19 cases as 11,458 people tested positive for the disease in the last 24 hours. Total cases - 3,08,993 Total deaths - 8,884 India now ranks 9th in the world in COVID-19 fatalities. ",2020-06-13 05:43:13+00:00,1,8,#COVID19,Mumbai
mumbaimatterz,"#CoronaVirusUpdates: #MissionBeginAgain #COVID19 India Tracker (As on 13 June, 2020, 08:00 AM) Confirmed cases: 308,993 Active cases: 145,779 Cured/Discharged/Migrated: 154,330 Deaths: 8,884 #IndiaFightsCorona #StayHome #StaySafe Via @MoHFW_INDIA",2020-06-13 05:40:41+00:00,2,10,#CoronaVirusUpdates #MissionBeginAgain #COVID19 #IndiaFightsCorona #StayHome #StayHome #StaySafe,Mumbai
WormlockHolmes,"Eventually everyone will get exposed #COVID19, but key to #FlattenTheCurve. What protects HCWs is wearing masks &amp; hand washing/frequent hand sanitizing. The protocols followed strictly keep HCWs safe. Sundara Kumaran @BUmedical @CancerGridIndia webinar",2020-06-13 05:36:21+00:00,1,1,#COVID19 #FlattenTheCurve,Mumbai
THMumbai,"Among all of Mumbai’s hotspots, Andheri (East) has escaped scrutiny, despite having the highest number of active #COVID19 cases in #Mumbai, at 1,949, and 264 deaths. The ward also ranks second in terms of cumulative cases.",2020-06-13 05:35:40+00:00,2,34,#COVID19 #Mumbai,Mumbai
Spotboye,WHOA Did Captain America Predict Coronavirus In 2011? Some eagle-eyed fans noticed billboards that had an illustration of a virus! #Hollywood | #Coronavirus | #CaptainAmerica | #Avengers | #Covid19 | @ChrisEvans,2020-06-13 05:35:30+00:00,2,8,#Hollywood #Coronavirus #CaptainAmerica #Avengers #Covid19,Mumbai
HTMumbai,"Mumbai Police’s #Covid19 count crosses 2,000 mark (report by @vijaykumar1927 and @surajojhaa) https://www.hindustantimes.com/mumbai-news/mumbai-police-s-covid-19-count-crosses-2-000-mark/story-CRZPUKo2U6JmW0gvt6zuuN.html",2020-06-13 05:33:38+00:00,9,21,#Covid19,Mumbai
SachinDave_,"#FMCG and #Pharma companies in a limbo, as they may have to reverse #GST input #tax credit availed on goods destroyed/expired due to #COVID19 lockdown.. story with @VinodMahantaET",2020-06-13 05:33:27+00:00,7,2,#FMCG #Pharma #GST #tax #COVID19,Mumbai
santoshjadhav99,#COVID19India Testing update from @ICMRDELHI Number of #COVID tests done so far crosses 55 lakh More than 1.43 lakh #COVID19 tests were done during last 24 hours #IndiaFightsCorona,2020-06-13 05:30:49+00:00,2,2,#COVID19India #COVID #COVID19 #IndiaFightsCorona,Mumbai
sidbiofficial,"To the #MSMEs impacted by #COVID19, stay tuned for some critical tips on how you can safeguard your business. #RecoverAndRise",2020-06-13 05:30:00+00:00,1,14,#MSMEs #COVID19 #RecoverAndRise,Mumbai
malani_divya,"India adds 11,000 new cases, another record spike. #COVID19 #coronavirus",2020-06-13 05:29:45+00:00,0,0,#COVID19 #coronavirus,Mumbai
firstpost,"Over two-and-a-half months after the #COVID19 lockdown was implemented, markets, including non-essential business firms, will open in #Srinagar on Saturday. | Follow LIVE Updates on #coronavirus here: https://bit.ly/2UCOSfN",2020-06-13 05:29:36+00:00,2,5,#COVID19 #Srinagar #coronavirus,Mumbai
PIBMumbai,#COVID19India Testing update from @ICMRDELHI Number of #COVID tests done so far crosses 55 lakh More than 1.43 lakh #COVID19 tests were done during last 24 hours #IndiaFightsCorona,2020-06-13 05:27:27+00:00,3,4,#COVID19India #COVID #COVID19 #IndiaFightsCorona,Mumbai
firstpost,#Delhi reported the highest number of #COVID19 fatalities on Saturday with the virus claiming 129 lives of the 386 new deaths across the nation. | Follow LIVE Updates on #coronavirus here: https://bit.ly/2UCOSfN,2020-06-13 05:26:29+00:00,2,3,#Delhi #COVID19 #coronavirus,Mumbai
SourenChatterji,One of my brother has started his own small resturant #business in the month of December 2019. During #lockdown under #COVID19 he struggled to keep two staffs with room rent and full salary. Both of them now returned back to to their home town in #Unlock1. 1/2,2020-06-13 05:25:48+00:00,1,0,#business #lockdown #COVID19 #Unlock1,Mumbai
harshbathia343,If I got Rs.100 for every time I read India has a new daily highest spike in #COVID19 cases ,2020-06-13 05:20:33+00:00,0,1,#COVID19,Mumbai
BloombergQuint,India reports largest one-day spike in #Covid19 cases. Read all updates here: https://bit.ly/2XZZU0J,2020-06-13 05:20:04+00:00,5,15,#Covid19,Mumbai
MumbadeviPraja,"The one who stand for Sending aid & smiles to many families & individual in need under the challenging situation combat #Covid19, personally following up, updating Authorities &amp; specially always stood up with recommendations of @MumbadeviPraja A very Happy Birthday @AUThackeray",2020-06-13 05:19:51+00:00,14,17,#Covid19,Mumbai
PIBMumbai,"#Breastfeeding during #COVID19 Mothers can breastfeed even if confirmed with #COVID, while following a few hygiene measures Breastfeeding benefits outweigh risk of #CoronaVirus : @UNICEF @MinistryWCD @COVIDNewsByMIB @NCWIndia @unwomenindia @smritiirani https://twitter.com/PIBMumbai/status/1259374621922660353?s=20",2020-06-13 05:17:55+00:00,6,6,#Breastfeeding #COVID19 #COVID #CoronaVirus,Mumbai
PIBMumbai,"#Coronawatch India Deaths: 8,884 Recoveries: 1,54,330 No. of people under active medical supervision: 1,45,779 No. of people with #COVID19 so far: 3,08,993 Recovery rate: 49.9 % Recoveries / deaths ratio: 94.5%: 5.5% #IndiaFightsCorona",2020-06-13 05:17:10+00:00,3,6,#Coronawatch #COVID19 #IndiaFightsCorona,Mumbai
nicpathak,Is this the management you are talking about Mr. @Swamy39 ?? I know you will definitely ignore this tweet . #common_man_asking #coronavirus #COVID19 #Truth,2020-06-13 05:15:57+00:00,0,1,#common_man_asking #coronavirus #COVID19 #Truth,Mumbai
ashu18ydv,Be careful. They are on their way #StayHomeStaySafe #COVID19 ,2020-06-13 05:15:42+00:00,0,2,#StayHomeStaySafe #COVID19,Mumbai
BloombergQuint,Maharashtra becomes first Indian state to report 1 lakh #Covid19 cases. Read more: https://bit.ly/2YtQmKq,2020-06-13 05:15:00+00:00,2,17,#Covid19,Mumbai
yashasva,We have crossed 3 lakh cases now.. Not sure at what count it will stop.. #COVID19,2020-06-13 05:14:52+00:00,0,3,#COVID19,Mumbai
moneycontrolcom,"The @MoHUA_India has advised to promote &amp; revive non-motorised transit systems, like cycling, to prevent the spread of #Coronavirus. Your take? #Covid19 #Covid_19 #CoronavirusIndia",2020-06-13 05:13:00+00:00,2,7,#Coronavirus #Covid19 #Covid_19 #CoronavirusIndia,Mumbai
BureaucracyBuzz,"Covid19 latest in India Confirmed: 309,603 Active: 146,383 Recovered: 154,330 Death: 8,890 #COVID19 #India",2020-06-13 05:08:20+00:00,0,3,#COVID19 #India,Mumbai
sunkuthegreat,"Urgent! @PMOIndia @drharshvardhan @NITIAayog @amitabhk87 request you to work towards an All-India Centralised OnlineDatabase of Hospitals, Beds and #COVID19 protocols for patients. - Sign the Petition! http://chng.it/PsffttjD via @ChangeOrg_India",2020-06-13 05:07:50+00:00,0,0,#COVID19,Mumbai
HWNewsEnglish,"#India's #Coronavirus Tally Crosses 3 Lakh Mark, Maharashtra Alone Records 1 Lakh Cases | HW English #COVID19 #Featured",2020-06-13 05:07:33+00:00,0,0,#India #Coronavirus #COVID19 #Featured,Mumbai
Tickermarket,"#CoronaVirusUpdates as on 13 June as per @MoHFW_INDIA Total cases:308,993 Active cases:145,779 Cured/Migrated:154,330 Deaths:8,884 Highest single-day spike of 11,458 new #COVID19 cases &amp; 386 people have died in last 24 hrs #IndiaFightsCOVID19 #StayHome @WHO",2020-06-13 05:06:49+00:00,8,5,#CoronaVirusUpdates #COVID19 #IndiaFightsCOVID19 #StayHome #StayHome,Mumbai
moneycontrolcom,"Several markets in #Beijing were shut down after 6 new #Coronavirus cases were reported, taking the tally to 9 in the last 3 days. #China #Covid_19 #Covid19 ",2020-06-13 05:06:00+00:00,5,26,#Beijing #Coronavirus #China #Covid_19 #Covid19,Mumbai
AyyappaRohan,Situation under control in #Maharashtra #COVID19 #maharashtragovernmentcares,2020-06-13 05:05:13+00:00,0,3,#Maharashtra #COVID19 #maharashtragovernmentcares,Mumbai
WormlockHolmes,Even at home quarantine prone sleeping is advised. In #COVID19 critical is respiratory care. Shruthi Tandan intensivist Jaslok Hospital Mumbai @CancerGridIndia Webinar,2020-06-13 05:04:05+00:00,1,3,#COVID19,Mumbai
amitanjuaarush,Indian engineering student develops world’s cheapest Ventilator for Corona Patients costing $4 (Rs.250)!Trilok Sawant - Mumbai has developed the world’s cheapest ventilator “Spandan” which can save thousands of lives suffering from #COVID19 Watch https://lnkd.in/gVbYm_8,2020-06-13 05:03:41+00:00,0,0,#COVID19,Mumbai
mid_day,"#COVID19: Unable To Pay Rent, Kamathipura Residents Now Sell Tea And Vegetables Via. @ShirishVaktania @MNCDFbombay",2020-06-13 05:00:06+00:00,2,1,#COVID19,Mumbai
WormlockHolmes,ICU anti-inflammatory therapy can be used but only a select population of patients respond magically. NOTHING WORKS THE WAY COMMON SENSE DOES-treat #COVID19 ICU patients like other critical care patients. Shruthi Tandan intensivist Jaslok @CancerGridIndia Webinar,2020-06-13 04:59:08+00:00,2,4,#COVID19,Mumbai
moneycontrolcom,"India's #Covid19 tally breached the 3-lakh mark today with a record single-day spike of 11,458 infections. Here's all you need to know. #Coronavirus #CoronavirusIndia #Covid_19",2020-06-13 04:58:04+00:00,4,13,#Covid19 #Coronavirus #CoronavirusIndia #Covid_19,Mumbai
insuringlives,Online Classes to Be Banned in Maharashtra by @VarshaEGaikwad Education Minister @OfficeofUT #OnlineClasses #School #schoolsreopening #SchoolFees #COVID19 ,2020-06-13 04:55:32+00:00,6,3,#OnlineClasses #School #schoolsreopening #SchoolFees #COVID19,Mumbai
latestly,"Uttar Pradesh | Metal Handicrafts Service Centre (MHSC) in Moradabad Claims They Developed Chlorine-Free, Non-Acidic Disinfectant Solution to Disinfect Their Handicrafts. #UttarPradesh #MHSC #Moradabad #COVID19 ",2020-06-13 04:53:56+00:00,1,0,#UttarPradesh #MHSC #Moradabad #COVID19,Mumbai
drkarekar,This is incorrect reporting if true @AbhijitSamant9 @parag_alavani @poonam_mahajan ? If quarantine travellers in hotels are testing #COVID19 +ve then they should not be included in KEWard . We were worried why the cases in KE are suddenly increasing? #MissionBeginAgain https://twitter.com/MumbaiMirror/status/1271656672222523392,2020-06-13 04:50:49+00:00,0,0,#COVID19 #MissionBeginAgain,Mumbai
rajennair,"This bravo girl despite delay in chemo treatment due to #lockdown she continues to entertain us with her dazzling videos, cheerful n smiling n giving us hope in stressful time of #COVID19 , Proud of my student Antima, Salute #cancerpatient",2020-06-13 04:50:11+00:00,0,3,#lockdown #COVID19 #cancerpatient,Mumbai
firstpost,The number of recoveries have exceeded the total number of active #COVID19 cases in India for fourth day in a row after 1.54 lakh patients were cured as on Saturday. | Follow LIVE Updates on #coronavirus here: https://bit.ly/2UCOSfN,2020-06-13 04:50:03+00:00,4,4,#COVID19 #coronavirus,Mumbai
keshav_murugesh,The response of #IT/BPM sector to the #Covid19 pandemic has been swift. The movement of assets from workplaces to homes is among the largest #WFH projects globally. @ChristineCNBC @CNBC @CNBCTV18News @CNBCi @ChristineCNBC,2020-06-13 04:49:53+00:00,123,119,#IT #Covid19 #WFH,Mumbai
firstpost,"After 386 #COVID19 deaths were registered in the past 24 hours, the toll climbed to 8,884 across the nation on Saturday. | Follow LIVE Updates on #coronavirus here: https://bit.ly/2UCOSfN",2020-06-13 04:47:55+00:00,1,3,#COVID19 #coronavirus,Mumbai
CancerArtProje3,"Antima is a #cancerpatient despite delay in her chemo treatment due to #lockdown this bravo girl continues to entertain us by her cheerful and smiling face, giving us hope in stressful time of #COVID19 am always proud of my student #cancerwarrior #ChildhoodCancer",2020-06-13 04:46:38+00:00,1,6,#cancerpatient #lockdown #COVID19 #cancerwarrior #ChildhoodCancer,Mumbai
firstpost,"India registered a record-jump of 11,458 new #COVID19 cases taking the overall count to more than three lakh on Saturday. | Follow LIVE Updates on #coronavirus here: https://bit.ly/2UCOSfN",2020-06-13 04:45:25+00:00,3,5,#COVID19 #coronavirus,Mumbai
HealthCheck_in,"Read our extensive #COVID19 coverage, including ground reports, interviews and analyses, here: ",2020-06-13 04:45:10+00:00,1,0,#COVID19,Mumbai
HealthCheck_in,"Worldwide, the highest increase in #COVID19 cases was reported yesterday at 138.4k. &gt;7.6 million #COVID19 cases and &gt;425k deaths have been reported so far. ",2020-06-13 04:45:09+00:00,1,0,#COVID19 #COVID19,Mumbai
HealthCheck_in,"For the 1st time, Delhi has reported more deaths (129) in a day than Maharashtra (127). 386 #COVID19 patients have died in India since yesterday--2nd highest daily death toll so far ",2020-06-13 04:45:09+00:00,2,1,#COVID19,Mumbai
HealthCheck_in,"With a record high of 11,458 new cases, India has crossed 300,000 #COVID19 cases. A third of these cases have been reported in the last 10 days ",2020-06-13 04:45:06+00:00,6,4,#COVID19,Mumbai
abhijeetsawant,"As per #BMC #Mumbai 40% of Mumbai population is under containment, but the daily #Covid19 data suggests there is no containment within these containment zones.. New #Covid19positive in past 24 hours in Mumbai 1366 &amp; #Maharashtra 3493 #covid19peak #CoronavirusIndia",2020-06-13 04:43:37+00:00,0,2,#BMC #Mumbai #Covid19 #Covid19positive #Maharashtra #covid19peak #CoronavirusIndia,Mumbai
IndiaSpend,"Read our extensive #COVID19 coverage, including ground reports, interviews and analyses, here: ",2020-06-13 04:42:24+00:00,1,3,#COVID19,Mumbai
IndiaSpend,"Worldwide, the highest increase in #COVID19 cases was reported yesterday at 138.4k. &gt;7.6 million #COVID19 cases and &gt;425k deaths have been reported so far. https://coronavirus.jhu.edu/map.html",2020-06-13 04:42:23+00:00,1,4,#COVID19 #COVID19,Mumbai
IndiaSpend,"For the 1st time, Delhi has reported more deaths (129) in a day than Maharashtra (127). 386 #COVID19 patients have died in India since yesterday--2nd highest daily death toll so far ",2020-06-13 04:42:23+00:00,4,3,#COVID19,Mumbai
IndiaSpend,"With a record high of 11,458 new cases, India has crossed 300,000 #COVID19 cases. A third of these cases have been reported in the last 10 days ",2020-06-13 04:42:20+00:00,16,20,#COVID19,Mumbai
RonakMorjaria,"Even in this plan the waiting period is 15 days. While if you already have a Health Insurance there is no waiting period for Covid-19. If you buy a new one, waiting period is 30 days for covering #COVID19 BTW 25k is peanuts in front of hospitalisation expense of Covid-19 today!",2020-06-13 04:42:03+00:00,0,0,#COVID19,Mumbai
binnydassi,Its time for people of this great nation to be responsible citizens and follow proper norms and Social distancing otherwise Situation is gonna go out of control. The curve below doesn’t seem to relax. #COVID19 #StayHomeStaySafe #pandemic #lockdownindia #IndiaFightsCorona,2020-06-13 04:40:38+00:00,1,1,#COVID19 #StayHomeStaySafe #pandemic #lockdownindia #IndiaFightsCorona,Mumbai
iamanandd,@drharshvardhan @narendramodi is this acceptable...? Is there no cap on fees @mlkhattar ... Someone should approach SC for this. More than #COVID19 these rates look scary,2020-06-13 04:38:06+00:00,0,0,#COVID19,Mumbai
drkarekar,"This message has to be spread far and wide as in the name of #COVID19 the same people who were demanding organic vegetables are demanding regular sanitization of each and everything around them. We are poisoning the air, water, and soil",2020-06-13 04:36:14+00:00,0,1,#COVID19,Mumbai
WormlockHolmes,People recovered form #COVID19 shows T-cell response which is good news for a longer-lived immune response. @GKangInd disagrees with @WHO &amp; supports immunity passports. IgA Abs appears to co-relates with severity of disease imp for a saliva test. @CancerGridIndia Webinar.,2020-06-13 04:34:45+00:00,3,6,#COVID19,Mumbai
GauravVadehra,"Every bank allows cash withdrawal by anyone from any branch but NOT @bankofbaroda , u should allow this especially during #covid19 crisis.@HDFC_Bank can I open a Insta Account for my proprietorship company?",2020-06-13 04:33:20+00:00,0,0,#covid19,Mumbai
rajaero1,India's 3 Lakh #COVID19 cases is just a superficial number. It would easy cross 5-7 Lakh figure if we aggressively test. Guj govt have considerably reduced testing in #Ahmedabad just to hide their failure. #coronavirus,2020-06-13 04:33:16+00:00,1,2,#COVID19 #Ahmedabad #coronavirus,Mumbai
chitguppi,"The latest controversy from @WHO was about the statement 'infection spread from asymptomatic individuals is very rare,' which drew criticism from epidemiologists across the world. Dr Rohan Bandi analyses what caused all the chaos and confusion. #COVID19 ",2020-06-13 04:31:51+00:00,0,1,#COVID19,Mumbai
HealthCheck_in,"Patients are being charged upto Rs 10,000 per day for PPE for healthcare workers, our analysis of private hospital bills shows. Patients have no way of knowing how much PPE was used on them and what each unit of PPE costs. #COVID19 ",2020-06-13 04:30:01+00:00,6,6,#COVID19,Mumbai
TheParadigm5,WHO Says Pandemic Outbreaks 'Heighten Risk' of Women's Death During Childbirth. #pregnancy #who #covid19 #news #childbirth #paradigm,2020-06-13 04:28:39+00:00,0,0,#pregnancy #who #covid19 #news #childbirth #paradigm,Mumbai
MumbaiMirror,Cases of #Covid19 infections in plush high-rises in #Mulund have shot up following the lifting of the #lockdown,2020-06-13 04:27:33+00:00,12,34,#Covid19 #Mulund #lockdown,Mumbai
