User,Text,Date,Retweets,Favorites,HashTags,City
DhawnKumar,#covid19 #GDPGrowth #nifty50 #economy why I am worried about economy corona rising lock down must continue GDP for jan to March quarter 3.1% when lockdown was 7 days only it shows corona or no corona lockdown or open our economy in worst shape our markets must correct ..continue,2020-05-30 05:12:40+00:00,0,0,#covid19 #GDPGrowth #nifty50 #economy,Delhi
jasminrayz,"Parenting in Covid :- Day 29 ‘ Don’t go through it, rather grow through it’ #parentingincovid #lockdown #parentinginlockdown #motherhood #parenting #covid19 #parentinganswersbyjasminkumar #jasminkumar #kids #ParentingInAPandemic",2020-05-30 04:23:47+00:00,0,0,#parentingincovid #lockdown #parentinginlockdown #motherhood #parenting #covid19 #parentinganswersbyjasminkumar #jasminkumar #kids #ParentingInAPandemic,Delhi
awanagarments,Awana Garments ( Family Wear Showroom) would love your feedback. Post a review to our profile. https://g.page/awanagarments/review?gm Your feedback means a lot to us #Feedback #Rating #5star #happy #business #heavydiscounts #brand #COVID19 #Garmentsshop #carryminati #staysafebuysafe,2020-05-30 03:53:52+00:00,1,0,#Feedback #Rating #5star #happy #business #heavydiscounts #brand #COVID19 #Garmentsshop #carryminati #staysafebuysafe,Delhi
FDikhana,"Our Corona Clock is the best in India. Designed by the students of Delhi University. #COVID19 is an essential challenge to the post-truth era. This illness infects quickly regardless of demographics, beliefs, wealth, or skin color #CoronavirusPandemic",2020-05-30 03:20:35+00:00,2,6,#COVID19 #CoronavirusPandemic,Delhi
Probasibangali,"God uses broken things beautifully. broken clouds pour rain, broken soil sets as fields, broken crop yield seeds, broken seeds give life 2 new plants. so when feel you are Broken, b rest assured that God is planning 2 utilize u for something Great #COVID19 #CoronavirusPandemic",2020-05-30 03:12:22+00:00,0,0,#COVID19 #CoronavirusPandemic,Delhi
Probasibangali,Every next level of your life will demand of a different you #COVID19 #CoronavirusPandemic #ChinaVirus #selfcare #SelfIsolation #lockdown2020,2020-05-30 03:10:26+00:00,0,0,#COVID19 #CoronavirusPandemic #ChinaVirus #selfcare #SelfIsolation #lockdown2020,Delhi
Probasibangali,"Richness is not only measured by money. You can also be rich by your habbits, values, benevolent, vision & disciplines #COVID19 #CoronavirusPandemic #ChinaVirus #ChineseVirus19 #WuhanVirus #SelfIsolation #SaturdayMood",2020-05-30 03:03:15+00:00,0,0,#COVID19 #CoronavirusPandemic #ChinaVirus #ChineseVirus19 #WuhanVirus #SelfIsolation #SaturdayMood,Delhi
Probasibangali,Corona did not break the system. Corona exposed the broken system #COVID19 #CoronavirusPandemic #lockdown2020 #ChinaVirus #WuhanVirus #virus #SaturdayMood,2020-05-30 02:56:04+00:00,0,5,#COVID19 #CoronavirusPandemic #lockdown2020 #ChinaVirus #WuhanVirus #virus #SaturdayMood,Delhi
Sakshi_BK,Good morning. Begin your day with a #simile. #lightmeuplike #YourQuoteAndMine #sakshiv #vrai #shines #quotes #positivity #ElcinSangu #Flowers #goodmorning #beautiful #FetchYourBody2020 #amwriting #writerslife #writingcommmunity #writer #SonuSood_A_Real_Hero #Sonu #COVID19 #light,2020-05-30 02:05:54+00:00,1,2,#simile #lightmeuplike #YourQuoteAndMine #sakshiv #vrai #shines #quotes #positivity #ElcinSangu #Flowers #goodmorning #beautiful #FetchYourBody2020 #amwriting #writerslife #writingcommmunity #writer #SonuSood_A_Real_Hero #Sonu #COVID19 #light,Delhi
awanagarments,BIGGEST SALE!! Visit our store Awana Garments Family wear showroom Gejha Bhangel Noida Deals with many brands visit our store for amazing offers and benefits @Jockey #business #COVID19 #digital #HereForYou #tshirtslovers #Sale #digitalpayments #lockdown2020 #Noida,2020-05-30 02:00:05+00:00,0,0,#business #COVID19 #digital #HereForYou #tshirtslovers #Sale #digitalpayments #lockdown2020 #Noida,Delhi
awanagarments,BIGGEST SALE!! Visit our store Awana Garments Family wear showroom Gejha Bhangel Noida Deals with many brands visit our store for amazing offers and benefits @Jockey #business #COVID19 #digital #HereForYou #tshirtslovers #Sale #digitalpayments #lockdown2020 #Noida,2020-05-30 01:59:15+00:00,0,0,#business #COVID19 #digital #HereForYou #tshirtslovers #Sale #digitalpayments #lockdown2020 #Noida,Delhi
arvindkmalik,"How will you get it is not the question anymore, the question is when will you get it? #COVID19",2020-05-30 01:48:47+00:00,0,1,#COVID19,Delhi
AlwysDPK,"India is standing rock solid with the world. We are committed for the betterment of world, from the word Go. Let fight this pandemic today and also stand against those countries who originate them. #ChineseVirus19 #COVID19",2020-05-30 01:47:53+00:00,0,2,#ChineseVirus19 #COVID19,Delhi
AjayKumarDubey,"#BREAKING: US President @realDonaldTrump says, US is today terminating relationship entirely with @WHO. #COVID19 ",2020-05-29 22:07:46+00:00,0,0,#BREAKING #COVID19,Delhi
shaktibajad,Cases:USA-1787510 INDIA-173491 Deaths:USA-104322 INDIA-4980 These figures shows that when we have same cases as USA the deaths would be half of USA in INDIA So who says #Trump was an idiot and #Modi was clever. So please stop praising #modi and get a life. #COVID19 #COVID19India,2020-05-29 21:23:51+00:00,0,0,#Trump #Modi #modi #COVID19 #COVID19India,Delhi
rythemkumar,*BREAKING NEWS* Trump announced the U.S. is officially leaving the World Health Organization in the middle of a pandemic. WHO is currently coordinating international vaccine and drug trials to fight. #Covid19,2020-05-29 19:36:53+00:00,1,3,#Covid19,Delhi
VivekSibal,"What’s wrong in his appeal. The people he mentioned are more at risk from #COVID19. They should avoid travelling unless absolutely necessary. On the other hand, @PiyushGoyal should reassure these people that they will get food, water &amp; shelter if they stay put where they are.",2020-05-29 19:16:36+00:00,1,2,#COVID19,Delhi
VivekSibal,"Pvt hospitals should earn reasonable profit but not exploit people. Malpractice. @ArvindKejriwal has fixed a cap on room prices (in hotels requisitioned for hospital use) and #COVID19 treatment therein, similar orders can be passed for all pvt hospitals in Delhi &amp; other cities.",2020-05-29 19:01:06+00:00,1,2,#COVID19,Delhi
Sepc_India,"""Lockdown period was used by the nation to build capacity to fight #COVID19"":Hon'ble @CimGOI Shri @PiyushGoyal on Thursday during a Video Conference with representatives of traders associations. #IndiaFightsCorona #AtmaNirbharBharat #Servicesexports More: https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1627566&amp;RegID=3&amp;LID=1",2020-05-29 18:47:52+00:00,4,15,#COVID19 #IndiaFightsCorona #AtmaNirbharBharat #Servicesexports,Delhi
KanodiyaMayank,Covid - 19 Watch Now How Does #Corona Virus #Infection #Spread. https://youtu.be/nSjqS2f1j3U Like nd Comment Share #corona #CoronaUpdates #COVID19 #IndiaFightsCOVID19 #StayAtHome #staysave #staylives,2020-05-29 18:27:02+00:00,1,0,#Corona #Infection #Spread #corona #CoronaUpdates #COVID19 #IndiaFightsCOVID19 #StayAtHome #StayAtHome #staysave #staylives,Delhi
MadCapProf,#COVID19 : Worst pandemic in decades #AmphanSuperCyclone : Worse cyclone in decades #LocustPlague in 2020: Worst Locust plague in decades #HeatWave in North India : Worst Heatwave in decades #Earthquake tremors in NCR : 5th within 47 days Why is nature so vengeful this year?,2020-05-29 18:04:12+00:00,0,2,#COVID19 #AmphanSuperCyclone #LocustPlague #HeatWave #Earthquake,Delhi
Shriya20896542,"Good news for travel agents, Union Minister discuss post lockdown protocols. https://www.facebook.com/101500244913261/posts/115025176894101/?sfnsn=wiwspmo&amp;extid=qGLBieIJoewSREj9 #covid19 #ministryoftravel @prahladspatel #fridaymorning #earthquake #Travel",2020-05-29 17:02:49+00:00,0,4,#covid19 #ministryoftravel #fridaymorning #earthquake #Travel,Delhi
Sadafsayeed,Can’t make my mind do I run outside cause of the #earthquake or #StayAtHome cause of #COVID19,2020-05-29 16:32:19+00:00,0,4,#earthquake #StayAtHome #StayAtHome #COVID19,Delhi
KapilKumria,"Join us tomorrow 5pm IST , 0730 am EST @optimaxaces webinar where we discuss challenges as we fight #covid19. Dr Naresh Trehan @medanta along with senior health experts from India &amp; North America will be in this discussion @RomiChopraMd @BajinderR @InnoneoHealth @unitedway_delhi",2020-05-29 16:23:20+00:00,1,6,#covid19,Delhi
comicpandaa,Can we just change the name of this movie to 2020? #COVID19India #COVID19 #LocustSwarms and now #earthquake,2020-05-29 15:54:21+00:00,0,0,#COVID19India #COVID19 #LocustSwarms #earthquake,Delhi
SBM_4007,"#COVID19 update: India touched down a record 10,000+ recoveries for a single day (8381 recoveries alone in Maharashtra). #COVID19India #COVID2019india #IndiaFightsCorona",2020-05-29 15:22:23+00:00,0,0,#COVID19 #COVID19India #COVID2019india #IndiaFightsCorona,Delhi
Shriya20896542,"Maharashtra reports the highest death rate, 116 death in 24 hours. https://m.facebook.com/story.php?story_fbid=114929840236968&amp;id=101500244913261&amp;sfnsn=wiwspmo&amp;extid=t00zRFHZjfWMMje2 #covid1948 #covid19 #covidmaharastra #lockdownextension #maharastra #Deathtoll",2020-05-29 15:21:17+00:00,0,0,#covid1948 #covid19 #covidmaharastra #lockdownextension #maharastra #Deathtoll,Delhi
SBM_4007,"#COVID19 update: India crosses 80,000+ recoveries : From 1 to 10,000: 78 days From 10,000 to 20,000: 9 days From 20,000 to 40,000: 9 days From 40,000 to 80,000: 10 days #COVID19India #COVID2019india #IndiaFightsCorona",2020-05-29 15:19:36+00:00,2,3,#COVID19 #COVID19India #COVID2019india #IndiaFightsCorona,Delhi
Vivekguptaworld,"Famous astrologer #BejanDaruwalla passes away at the age of 89, allegedly due to COVID-19! #RIPBejanDaruwalla | #COVID19 | #CoronaVirusUpdates",2020-05-29 14:47:28+00:00,0,0,#BejanDaruwalla #RIPBejanDaruwalla #COVID19 #CoronaVirusUpdates,Delhi
lifelinepathlab,Be Aware and Be Safe • • • #LifelineLaboratory #RoutineTest #HealthCheckup #HealthyLife #HealthyHeart #FullBodyCheckup #COVIDTest #Coronavirus #COVID_19 #COVID19 #COVID_19_Test #CoronavirusTest #SARSCov2… https://www.instagram.com/p/CAxpF7SpIR2/?igshid=xs3smyoxs2xi,2020-05-29 14:47:23+00:00,0,0,#LifelineLaboratory #RoutineTest #HealthCheckup #HealthyLife #HealthyHeart #FullBodyCheckup #COVIDTest #Coronavirus #COVID_19 #COVID19 #COVID_19_Test #CoronavirusTest #SARSCov2,Delhi
docvjg,Clearly mentioned in the literature #COVID19 is novel virus Having varied presentations @ArvindKejriwal @CPDelhi must take a note of it #CovidWarriors &amp;their family members Shouldn't suffer due to this Plz don't increase their #agony &amp; help them #दिल्लीपुलिस_कोरोनाशहीद_शैलीबंसल,2020-05-29 14:40:50+00:00,72,86,#COVID19 #CovidWarriors #agony,Delhi
noorg420,Hold a #Covid19 boot camp- break old patterns &amp; introduce new ones. No one knows what’s “normal” right now. Take advantage of unformed expectations by holding a bootcamp with strict #SocialDistancing guidelines so everyone knows the drill !,2020-05-29 14:11:48+00:00,0,0,#Covid19 #SocialDistancing,Delhi
MARCOMBusiness,"A picture is worth a million words: Seen here is a medical worker, wearing #PPE (Personal Protective Equipment), helping a patient suffering from #Coronavirus. : Reuters/Danish Siddiqui #marcombusiness #IndiaFightsCoronavirus #COVID19 #Hospital #HealthcareHeroes #CoronaWarriors",2020-05-29 13:39:57+00:00,0,1,#PPE #Coronavirus #marcombusiness #IndiaFightsCoronavirus #COVID19 #Hospital #HealthcareHeroes #CoronaWarriors,Delhi
rav26051,Is there any doubt left that #CoronavirusOutbreak has been a #Chinese #BioWeapon Can possibility of 1000s of #COVID19 carriers being sent as soldiers by #China for close Fisticuff combat in #ChinaIndiaFaceoff be ignored? #locust attacks should also be viewed in same light,2020-05-29 13:30:31+00:00,0,0,#CoronavirusOutbreak #Chinese #BioWeapon #COVID19 #China #ChinaIndiaFaceoff #locust,Delhi
singhpuru2202,Renowned Astrologer #BejanDaruwalla (Age 88) died in #Ahmedabad due to #Covid19. He was on ventilator support from last few ,2020-05-29 13:29:59+00:00,0,0,#BejanDaruwalla #Ahmedabad #Covid19,Delhi
RitikGupta1999,Wonderful informative video by Delhi Govt 1. Guidelines for Home Isolation 2. Guidelines for attendee 3. Guidelines for Neighbors 4. Precautionary steps to follow 5. Procedure for home treatment 6. Various steps to follow Such videos can help prepare in fight against #Covid19,2020-05-29 13:29:05+00:00,4,9,#Covid19,Delhi
priti_sriv,@Bejan_Daruwalla -RIP. You will be remembered for your astrological contribution forever.#astrology #COVID19,2020-05-29 13:24:07+00:00,0,0,#astrology #COVID19,Delhi
rav26051,"@narendramodi @rajnathsingh @SJha1618 @delhidefence @SpokespersonMoD Is there a need to relook at fisticuff engagements of such magnitudes during times of #ChineseWuhanVirus or simply #ChineseVirus, from the angle of biological warfare? Deliberate attempt to transmit #COVID19 ",2020-05-29 13:21:37+00:00,0,1,#ChineseWuhanVirus #ChineseVirus #COVID19,Delhi
KMShrma,Famous #astrologer #Bejandaruwala dies due to #COVID19 in #Ahmedabad hospital #AhmedabadNews #gujrat #lockdownextension,2020-05-29 13:07:44+00:00,1,10,#astrologer #Bejandaruwala #COVID19 #Ahmedabad #AhmedabadNews #gujrat #lockdownextension,Delhi
parasthedrummer,Throwback to the time when you could have a Coffee at any time at any place in the world #astoryofadrummer #australia #queensland #throwback #travelgram #beforecoronatimes #covid19 #lockdown2020 #drummerlife #FridayThoughts #FridayMotivation,2020-05-29 12:52:43+00:00,0,1,#astoryofadrummer #australia #queensland #throwback #travelgram #beforecoronatimes #covid19 #lockdown2020 #drummerlife #FridayThoughts #FridayMotivation,Delhi
Shubham29853785,"Every day 1000+ cases, in Delhi. Delhi'CM "" home isolation"" But u can go anywhere, becoz we have open everything thing,no one follow any rules, @ArvindKejriwal sir ji please make some harsh rule,if it continues Delhi will become highest cases #DelhiFightsCorona #Delhi #COVID19",2020-05-29 11:50:27+00:00,3,4,#DelhiFightsCorona #Delhi #COVID19,Delhi
Shriya20896542,"Mamata Banerjee announces reopening of temples, in West Bengal. https://m.facebook.com/story.php?story_fbid=114696100260342&amp;id=101500244913261&amp;sfnsn=wiwspmo&amp;extid=rFGMLK5puzFNOE3E #COVID19 #coronavirus #BreakingNews #MamataBanerjee #ReopeningCA #WestBengal #kolkata",2020-05-29 11:35:20+00:00,0,0,#COVID19 #coronavirus #BreakingNews #MamataBanerjee #ReopeningCA #WestBengal #kolkata,Delhi
SanjayBragta,"West Bengal CM @MamataOfficial takes the lead, opens gates of religious places for public from June 1st. #PhysicalDistancing Conditions Apply. Only 10 persons to be allowed inside at a time. #COVID19 #OpenUpIndia",2020-05-29 11:33:58+00:00,1,5,#PhysicalDistancing #COVID19 #OpenUpIndia,Delhi
ravikathuria,When your daughter is at home during lockdown and designs a mask ... #lockdown #facemask #COVID19 #mask,2020-05-29 11:20:30+00:00,1,33,#lockdown #facemask #COVID19 #mask,Delhi
Shefalichhaya97,How times have changed! #COVID19 ,2020-05-29 11:19:38+00:00,2,3,#COVID19,Delhi
Elizatweetz,"This is a nationwide jailing disguised as a lockdown. You know a fascist govt loves confining people, right? He knew this was not possible under normal circumstances, so as soon as #COVID19 happened he grabbed the opportunity to fulfil his long awaited wish.",2020-05-29 10:44:17+00:00,7,15,#COVID19,Delhi
rabiulislam01,".@ibhomeloans @ibdhani @EmployeesFiring 1. IndiaBulls Group pledges Rs 21 Cr to #PMCaresFund 2. IndiaBulls fires over 2000 employees 3. Co asking employees to tender their resignations, otherwise face termination 4. Else shift From Delhi to Kerala during #COVID19 Justified? ",2020-05-29 10:42:03+00:00,4,6,#PMCaresFund #COVID19,Delhi
sayantan_gh,#Bengal is fighting the toughest battle among two evils #Covid19 &amp; #AmphanCyclone but in reality the battle is much more. Bengal needs proper policy &amp; strict implementation. Read it here @DailyO_ Thank you @ananya116 .,2020-05-29 10:38:55+00:00,0,3,#Bengal #Covid19 #AmphanCyclone,Delhi
solutions_vida,#Kashishfoundation If you find any family or any Individual in who need help so please provide their Number so we will provide them Food to Survie in this Pendemic Situatuon Please Give us Chance to Help Others #Delhi #Flightagainstcorona #COVID19 Call/Whatsapp 8287219757,2020-05-29 10:31:17+00:00,0,0,#Kashishfoundation #Delhi #Flightagainstcorona #COVID19,Delhi
ari_maj,People are fleeing Mumbai: A 100 % occupancy for IndiGo in its Mumbai- Varanasi flight today #aviation during #COVID19 ,2020-05-29 09:49:00+00:00,21,82,#aviation #COVID19,Delhi
Shekharyadav02,An elderly lady who queued up to board buses to reach her native village rests her hand on a iron gate. @NewIndianXpress @TheMornStandard #COVID19 #coronavirus #coronavirusinindia #Lockdown4 #lockdownextension,2020-05-29 09:45:28+00:00,4,18,#COVID19 #coronavirus #coronavirusinindia #Lockdown4 #lockdownextension,Delhi
Aishley_R,If that's really true. We should be more careful. #COVID19 #gocoronago #Atamnirbharbharat #AllLivesMatters #SocialDistancing,2020-05-29 09:32:45+00:00,0,1,#COVID19 #gocoronago #Atamnirbharbharat #AllLivesMatters #SocialDistancing,Delhi
Rythem49893498,1. #COVID19 2. #Locusts 3. #weather 4. #earthquake 5. #poverty 6. #riots 7. #Politics 8. #war #ChinaIndiaFaceoff 9. #GlobalWarming Is this the end of the world ?? @narendramodi @realDonaldTrump @TimesNow @TOIIndiaNews @BBCWorld @World @aajtak @earth @China @india @usa ???!,2020-05-29 09:13:49+00:00,0,4,#COVID19 #Locusts #weather #earthquake #poverty #riots #Politics #war #ChinaIndiaFaceoff #GlobalWarming,Delhi
_gandharv_,"I was having a discussion with my dear friend and she told me that people are so fed up of staying in home for so long that now they don't even fear the #Pandemic, they just want to go out. Must say, she made a valid point. #Lockdown #Lockdown4 #CoronaVirus #COVID19 #Corona",2020-05-29 09:04:19+00:00,1,1,#Pandemic #Lockdown #Lockdown4 #CoronaVirus #COVID19 #Corona,Delhi
im_musafirr,"Imagine if we had a PM that always keep quiet and settled all things peacefully. We all lose kashmir from pakistan, ladakh from china, people's were saving their lifes from #COVID19 @narendramodi is our greatest PM",2020-05-29 08:59:49+00:00,1,5,#COVID19,Delhi
prerna_dhall,Service to mankind is service to God. We are feeding people every day who have been left incapable due to #AmphanSuperCyclone and #COVID19. Please help us feed more people. You can donate to us using the following channels. ,2020-05-29 08:56:55+00:00,1,6,#AmphanSuperCyclone #COVID19,Delhi
brands_leaders,"Due to the historic drop in travel demand Hyatt has made the decision to layoff 1,300 employees around the world. #Hyatt #hyattregency #hyatthotel #Hyattpark #Travel #jobs #employement #layoff #fired #unemployement #restructure #coronavirus #covid19 ",2020-05-29 08:56:45+00:00,2,1,#Hyatt #hyattregency #hyatthotel #Hyattpark #Travel #jobs #employement #layoff #fired #unemployement #restructure #coronavirus #covid19,Delhi
iamdivye13,Is there is a @SonuSood CARES fund? #MigrantLivesMatter #COVID19 #IndiaStandsWithMigrants,2020-05-29 08:54:22+00:00,2,2,#MigrantLivesMatter #COVID19 #IndiaStandsWithMigrants,Delhi
impriindia,"#PioneerOpEd @TheDailyPioneer by #ArjunKumar @ar5184 #PCMohanan: The challenges for data posed by the pandemic, #CAA-#NPR-#NRC and the reluctance of the Govt. to release official figures need to be tackled urgently. #COVID19 #CoronavirusPandemic #IMPRI https://bit.ly/2yISxAN",2020-05-29 08:53:48+00:00,1,1,#PioneerOpEd #ArjunKumar #PCMohanan #CAA #NPR #NRC #COVID19 #CoronavirusPandemic #IMPRI,Delhi
docvjg,That's what we prepared #lockdownextension Waiting time in #Emergency increasing day by day Even healthy people are dying in #scorching_heat #Poor_patients may survive their illnesses but will die due to #Apathy of govts Even #COVID19 Failed to move them ,2020-05-29 08:43:06+00:00,2,7,#lockdownextension #Emergency #scorching_heat #Poor_patients #Apathy #COVID19,Delhi
VivekSibal,"Heartening to hear some positivity in this time of negativity, negativity, negativity. Even though we hear the numbers may be fudged, hospitals are overflowing, not possible to get a dignified cremation and some private hospitals are exploiting #COVID19 patients under your nose.",2020-05-29 08:24:24+00:00,1,2,#COVID19,Delhi
jeelanikash,"1106 new #COVID19 cases take total infections in #Delhi to 17,387. 82 new deaths reported. Of these 13 deaths in last 24 hours Total deaths in Delhi so far : 398 7846 patients have recovered Health Minister @SatyendarJain",2020-05-29 08:00:47+00:00,3,7,#COVID19 #Delhi,Delhi
shubhannkardey,#COVID19 #Covid_19india #COVID2019india #lockdown5 about to start #CoronavirusIndia,2020-05-29 07:58:33+00:00,0,0,#COVID19 #Covid_19india #COVID2019india #lockdown5 #CoronavirusIndia,Delhi
BTVI,"India registers biggest single-day spike of 7,466 #COVID19 cases; death toll climbs to 4,706: @MoHFW_INDIA",2020-05-29 07:42:26+00:00,1,2,#COVID19,Delhi
ASSOCHAM4India,"#ASSOCHAM today impressed upon the Centre and the states to ensure that electricity generation and distribution is maintained to the most optimal levels, as the country battles with #COVID19 pandemic amidst heat wave in several states and impending water scarcity in some regions. ",2020-05-29 07:38:03+00:00,6,14,#ASSOCHAM #COVID19,Delhi
ari_maj,"Karnataka asks reduction of flights to @BLRAirport from DEL, GUJ, TN, MP, Maha, RAJ: ~ Currently there are 45 flights from these 6 states ~ By June 1, it has to be reduced to 17 flights More cancellations. More credit shell. Poor governance #aviation during #COVID19",2020-05-29 07:33:38+00:00,20,29,#aviation #COVID19,Delhi
kavitaashok1969,Does good food make you happy ? #GoGreen #HealthyLiving #stressfree #MentalHealthAwarenessMonth @kavitadevgan @its_pooja7 @awakenedavi @Nirmala_shiv @drdwivedi7 @GovindGuru88 @PreventionMag @UNEP @WHO @WholeFoods @womenshealth @ICAH @MH4Future #COVID19 @FamilyAware @Got_Anxiety,2020-05-29 06:50:56+00:00,4,8,#GoGreen #HealthyLiving #stressfree #MentalHealthAwarenessMonth #COVID19,Delhi
PradeepChapran4,Running has been my passion as given me healthy life & transformation. Thank you so much #Rakesh Bansal &amp; Sweta Ma’am for this opportunity EKAL....A....CHALO - A virtual run for corona #coronawarriors #ekalrun2020 #covid19 #ekalvidhalaya #ekalabhiyan #indiafightscorona,2020-05-29 06:37:06+00:00,0,1,#Rakesh #coronawarriors #ekalrun2020 #covid19 #ekalvidhalaya #ekalabhiyan #indiafightscorona,Delhi
gulluz_classes,Now time to cheer up #Delhi @AamAadmiParty @INCIndia @BJP4India @ArvindKejriwal @dilipkpandey @PMOIndia @HMOIndia #AgentsofSHIELD #COVID19 – at Vidhan Sabha,2020-05-29 06:32:22+00:00,0,1,#Delhi #AgentsofSHIELD #COVID19,Delhi
ari_maj,Plugging a song which looks apt defining this trend: https://youtu.be/ceMj0qiyTFI #COVID19,2020-05-29 05:51:27+00:00,0,1,#COVID19,Delhi
ari_maj,"Reverse migration: Over 90% flight bookings are for one-way trips and from metro to non-metro. People who had come to metros for a livelihood are now fleeing to their homes, writes @aneeshp : https://wap.business-standard.com/article/economy-policy/over-95-flight-bookings-for-one-way-trips-indicates-scant-business-travel-120052801856_1.html #aviation during #COVID19",2020-05-29 05:48:30+00:00,11,32,#aviation #COVID19,Delhi
ab_verma,"In history, I heard about the divide & rule by Britishers. Now the practicality along with the new features came into the picture by Chinese. @sonalkalra @AnupamPKher @sambitswaraj #COVID19 ",2020-05-29 05:47:28+00:00,0,2,#COVID19,Delhi
IshaniDg,In my housing society in East Delhi no one uses masks & no social distancing. Looks like there’s no #Covid19. I’m worried about myself &amp; my mother who is a senior citizen @DCPEastDelhi @ArvindKejriwal,2020-05-29 04:43:58+00:00,5,33,#Covid19,Delhi
APEDADOC,#FPO/#FPC/#Cooperatives can Post Products sell offers on #FarmerConnect Portal Register at http://farmerconnect.apeda.gov.in/ #agriculture #APEDA #farmer #COVID19 ,2020-05-29 04:33:30+00:00,15,40,#FPO #FPC #Cooperatives #FarmerConnect #agriculture #APEDA #farmer #COVID19,Delhi
maheshu483,#Modi's unplanned #lockdownindia had made millions of children's life hell. Hunger is gone up and poor kids are dying. #COVID19 #Lockdown4 #MigrantKids,2020-05-29 03:57:38+00:00,0,0,#Modi #lockdownindia #COVID19 #Lockdown4 #MigrantKids,Delhi
maheshu483,"Why not with #Thali, #Candle, #Dhaplee, #Torch or rain of flower petals? As said by our great visionary #PMModi #COVID19 #lockdownindia #MigrantsCrisis",2020-05-29 03:39:51+00:00,0,0,#Thali #Candle #Dhaplee #Torch #PMModi #COVID19 #lockdownindia #MigrantsCrisis,Delhi
maheshbhatt007,For #NDTV Delhi Markaj &amp; Tabligi Jamaat crime was an event..Shame on NDTV.. #BanNDTV @rsprasad @PrakashJavdekar @PMOIndia @HMOIndia @AmitShah #tabligijamaat #CoronaWarriors #COVID19 @KapilMishra_IND #IndoChinaFaceoff #IndiaChinaFaceOff #Delhi #IndianArmy #AatmanirbharBharat,2020-05-29 03:32:17+00:00,0,0,#NDTV #BanNDTV #tabligijamaat #CoronaWarriors #COVID19 #IndoChinaFaceoff #IndiaChinaFaceOff #Delhi #IndianArmy #AatmanirbharBharat,Delhi
RobinCh91391361,"Actual meaning of ""MORNING"" Is 'More + Innings' Means one more innings Given by god To play and win. #PositiveVibes #BePositive #TrendingNow #Trending #COVID19 #Corona #india #IndianArmy #Love #quotesoftheday #quotes #delhi #world #news",2020-05-29 03:20:38+00:00,0,2,#PositiveVibes #BePositive #TrendingNow #Trending #COVID19 #Corona #india #IndianArmy #Love #quotesoftheday #quotes #delhi #world #news,Delhi
DhawnKumar,#covid19 #DowJones #SGXNIFTY #marketcrash worldwide corona cases 59.04 Lakhs deaths 361998 Indian cases 165386 huge jump in all numbers Dow jones 140 points down future 240 points down SGX nifty 70 points down I won’t buy before 8000 nifty,2020-05-29 01:20:49+00:00,0,0,#covid19 #DowJones #SGXNIFTY #marketcrash,Delhi
itoshimandola,"Coronavirus, lockdown and now locust attack. excuse me what's going on? #coronavirus #COVID19 #Lockdown4 #LocustAttack #BREAKING",2020-05-28 21:27:42+00:00,0,3,#coronavirus #COVID19 #Lockdown4 #LocustAttack #BREAKING,Delhi
drvggupta,#delhi has been lying about #COVID19 deaths. Official figures will update tomorrow. ,2020-05-28 19:32:21+00:00,0,4,#delhi #COVID19,Delhi
Antara_0509,"Such irony needs to be documented, thusly. #Covidtimes #COVID19 @CatharsisMag1",2020-05-28 19:31:54+00:00,0,0,#Covidtimes #COVID19,Delhi
Shriya20896542,"Entry from 5 states banned,Karnataka state government. https://www.facebook.com/101500244913261/posts/113859333677352/?sfnsn=wiwspmo&amp;extid=eTFYmkGI4i08Ww9s #covid19 #coronavirus #KarnatakaFightsCorona #karnatakabann",2020-05-28 18:43:48+00:00,0,1,#covid19 #coronavirus #KarnatakaFightsCorona #karnatakabann,Delhi
abhijitghoshin,"Now, I am trying to understand is #COVID19 a killer or a #business opportunity! From @policybazaar to @SRMLLP or @SriSriTattva everyone is banking on #fear!",2020-05-28 18:11:16+00:00,0,0,#COVID19 #business #fear,Delhi
abhijitghoshin,I have a strong feeling that potential cure of #COVID19 puzzles lies in the people who are not #infected irrespective of the #proximity. We are just trying to solve the problem the same way it started!,2020-05-28 18:06:33+00:00,0,0,#COVID19 #infected #proximity,Delhi
abhijitghoshin,"There is some #maths that’s not adding up. If #COVID19 is so #infectious that it’s, people have to use #mask , why most of the COVID patients family members are not tested positive?",2020-05-28 18:03:02+00:00,1,0,#maths #COVID19 #infectious #mask,Delhi
paajichill,1600+ Migrants left for West Bengal today. #MeTooMigrant #gharbhejo #covid19 #coronavirus #corona #assistance #donation #migrantworkers #migrants #labourer #labourers #gharwapsi #doshare @Gurgaon Railway Station https://www.instagram.com/p/CAvZDC1lmmz/?igshid=1je1p08it9wqz,2020-05-28 17:53:26+00:00,1,3,#MeTooMigrant #gharbhejo #covid19 #coronavirus #corona #assistance #donation #migrantworkers #migrants #labourer #labourers #gharwapsi #doshare,Delhi
VishaalB,Help #refugees and #slum dwellers stay safe from #COVID19 #India,2020-05-28 17:19:39+00:00,0,0,#refugees #slum #COVID19 #India,Delhi
drasmalhi,"#UNICEF What you don’t know, can hurt you. Without the right information, girls often don’t know how to safely manage their period. Time to get period smart! #MenstruationMatter #MHDay2020 #COVID19 ",2020-05-28 17:17:10+00:00,1,5,#UNICEF #MenstruationMatter #MHDay2020 #COVID19,Delhi
